"BusNum","LoadID","LoadStatus","GenAGCAble","LoadSMW","LoadSMVR","LoadIMW","LoadIMVR","LoadZMW","LoadZMVR","DistStatus","DistMWInput","DistMvarInput","Interruptable","GenMWMax","GenMWMin","LoadModelGroup","AreaNum","ZoneNum","BANumber","OwnerNum","EMSType","EMSDeviceID","DataMaintainerAssign","AllLabels"
28623,"1 ","Closed","YES",0.227977361079769,0.259962628670713,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28624,"1 ","Closed","YES",0.247046805559772,0.154087040221327,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28624,"2 ","Closed","YES",0.0420820104010729,0.0263028770739969,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28627,"1 ","Closed","YES",0.247046805559772,0.147508423984843,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28628,"1 ","Closed","YES",0.235250577786588,0.0576658394754215,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28628,"2 ","Closed","YES",0.0982576246067778,0.0295262487634812,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28630,"1 ","Closed","YES",0.235250577786588,0.146620049955227,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28632,"1 ","Closed","YES",0.35934280638782,0.156700414943118,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28633,"1 ","Closed","YES",0.35934280638782,0.0993312493150108,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28633,"2 ","Closed","YES",0.0379953041009955,0.0252635759880894,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28636,"1 ","Closed","YES",0.195576416870966,0.119950606917004,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28637,"1 ","Closed","YES",0.195576416870966,0.199043239834539,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28637,"2 ","Closed","YES",0.0137512076462041,0.00621942814205811,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28639,"1 ","Closed","YES",0.17472317631022,0.039513078726852,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28639,"2 ","Closed","YES",0.0250724839172523,0.0202744981655337,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28640,"1 ","Closed","YES",0.17472317631022,0.190395303886634,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28641,"1 ","Closed","YES",0.147220763303721,0.0801761487008801,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28642,"1 ","Closed","YES",0.09525334465194,0.075595395475051,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28642,"2 ","Closed","YES",0.0109567856504109,0.0151953696964588,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28644,"1 ","Closed","YES",0.216672640511225,0.13122540728495,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28645,"1 ","Closed","YES",0.13524782555106,0.164572328356416,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28646,"1 ","Closed","YES",0.0738368056000038,0.0373653307943805,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28647,"1 ","Closed","YES",0.144575453497095,0.115130041133407,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28647,"2 ","Closed","YES",0.043363244616865,0.00887378196870514,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28648,"1 ","Closed","YES",0.144575453497095,0.130842985396716,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28648,"2 ","Closed","YES",0.01368493683208,0.0020756139825101,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28649,"1 ","Closed","YES",0.191754796113295,0.140792644054276,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28653,"1 ","Closed","YES",0.191754796113295,0.160697180334621,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28653,"2 ","Closed","YES",0.0396299879925724,0.0169547622084644,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28657,"1 ","Closed","YES",0.214088081046296,0.341400843685534,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28658,"1 ","Closed","YES",0.28248515712979,0.0298411392319965,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28659,"1 ","Closed","YES",0.28248515712979,0.13471473887969,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28661,"1 ","Closed","YES",0.138588975477124,0.103498980046127,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28663,"1 ","Closed","YES",0.138588975477124,0.119589193575224,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28663,"2 ","Closed","YES",0.0063399145517733,0.00698443432011877,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28665,"1 ","Closed","YES",0.190197433124334,0.0245288850043472,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28665,"2 ","Closed","YES",0.0183459894259294,0.00938706567815632,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28666,"1 ","Closed","YES",0.175358275231599,0.0469239817024848,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28666,"2 ","Closed","YES",0.0516581533285957,0.0330618959103039,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28667,"1 ","Closed","YES",0.175358275231599,0.181558047763793,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28668,"1 ","Closed","YES",0.26833080298346,0.509771052841315,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28672,"1 ","Closed","YES",0.0972304281308096,0.029096734559802,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28672,"2 ","Closed","YES",0.083777436862254,0.0200475934245638,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28673,"1 ","Closed","YES",0.106552533318508,0.0912360039957813,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28674,"1 ","Closed","YES",0.205782126817893,0.0840722112835267,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28676,"1 ","Closed","YES",0.205782126817893,0.105827644734953,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28678,"1 ","Closed","YES",0.141405490792172,0.0543782120408958,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28679,"1 ","Closed","YES",0.341444131813246,0.24380690164807,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28681,"1 ","Closed","YES",0.341444131813246,0.252257290916533,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28683,"1 ","Closed","YES",0.226883891503767,0.260993728130656,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28685,"1 ","Closed","YES",0.226883891503767,0.182469177366356,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28685,"2 ","Closed","YES",0.141405490792172,0.16964601395339,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28688,"1 ","Closed","YES",0.0428662146538895,0.0316725675619374,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28690,"1 ","Closed","YES",0.218704960717095,0.000710575513415151,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28692,"1 ","Closed","YES",0.0424796352858174,0.0127255731861243,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28692,"2 ","Closed","YES",0.000132541762188174,7.2544499891911e-05,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28694,"1 ","Closed","YES",0.141024438754256,0.140694644713635,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28696,"1 ","Closed","YES",0.238387413085134,0.120613327043448,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28696,"2 ","Closed","YES",0.0201353025502342,0.00582141846521201,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28697,"1 ","Closed","YES",0.264100498108912,0.195133394539706,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28697,"2 ","Closed","YES",0.000187767497177358,0.000110480388945512,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28698,"1 ","Closed","YES",0.265249195268276,0.179373623332065,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28698,"2 ","Closed","YES",0.00430760720414565,0.00279951338042064,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28700,"1 ","Closed","YES",0.265249195268276,0.0301686237712543,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28701,"1 ","Closed","YES",0.0256910122777135,0.00616613830540907,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28702,"1 ","Closed","YES",0.0894546404153992,0.028498933606182,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28704,"1 ","Closed","YES",0.215783512993661,0.086460932772386,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28705,"1 ","Closed","YES",0.215783512993661,0.101635433518654,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28707,"1 ","Closed","YES",0.0810051036138956,0.0783290109539004,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28709,"1 ","Closed","YES",0.144879186918305,0.048213889869042,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28710,"1 ","Closed","YES",0.144879186918305,0.0875481913941386,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28712,"1 ","Closed","YES",0.126886643739295,0.0945730125716027,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28714,"1 ","Closed","YES",0.287052313688285,0.412393565175101,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28715,"1 ","Closed","YES",0.0587712283309456,0.0643179911530578,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28715,"2 ","Closed","YES",0.000717934510212714,0.000242752566493874,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28719,"1 ","Closed","YES",0.0186883878702671,0.00560054538850021,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28728,"1 ","Closed","YES",0.0123484738899713,0.0111239223776668,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28739,"1 ","Closed","YES",0.0024630676394341,0.00186371152058046,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28756,"1 ","Closed","YES",0.0860196035976199,0.0329938641554657,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28760,"1 ","Closed","YES",0.000994063211946641,0.00042309942715333,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28764,"1 ","Closed","YES",0.00950987154192121,0.00833914348642622,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28813,"1 ","Closed","YES",0.0276018226565492,0.00977797805986825,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28813,"2 ","Closed","YES",0.0178710470674336,0.0276233416185143,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28815,"1 ","Closed","YES",0.0200800772527825,0.00251584409978953,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28815,"2 ","Closed","YES",0.00138064329436558,0.000798521029289629,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28822,"1 ","Closed","YES",0.151992261920654,0.045161972797161,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28827,"1 ","Closed","YES",0.0268617981845121,0.0183427982547957,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28827,"2 ","Closed","YES",0.016633991489466,0.0110708301872114,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28832,"1 ","Closed","YES",0.144768740895221,0.058243104574883,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
28888,"1 ","Closed","YES",0.00258456432248739,0.00229067152729612,0,0,0,0,"Closed",0,0,"NO ",0,0,"",7,1,1,1,"","","",""
30000,"1 ","Closed","YES",0.164388595906356,0.125045953431085,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30000,"2 ","Closed","YES",0.00158313776612106,0.000369176310676773,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30001,"1 ","Closed","YES",0.288766160925863,0.250134476811563,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30004,"1 ","Closed","YES",0.288766160925863,0.066561648628655,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30005,"1 ","Closed","YES",0.214680844916191,0.102386312140295,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30010,"1 ","Closed","YES",0.0551152811797197,0.0326749378346053,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30013,"1 ","Closed","YES",0.230208464011183,0.0726748094613294,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30015,"1 ","Closed","YES",0.230208464011183,0.125353573836814,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30017,"1 ","Closed","YES",0.0914722210741875,0.0397772224985522,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30017,"2 ","Closed","YES",0.0120576181422246,0.0102570461724949,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30018,"1 ","Closed","YES",0.154484790652713,0.078451601351022,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30020,"1 ","Closed","YES",0.25671682623537,0.116973917027122,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30023,"1 ","Closed","YES",0.25671682623537,0.16357133746068,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30025,"1 ","Closed","YES",0.178820934984699,0.117673899680697,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30027,"1 ","Closed","YES",0.307377234751244,0.175378151624739,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30028,"1 ","Closed","YES",0.307377234751244,0.237902305924596,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30029,"1 ","Closed","YES",0.353251423390381,0.341796887957574,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30030,"1 ","Closed","YES",0.353251423390381,0.429924290506003,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30031,"1 ","Closed","YES",0.0789728016953039,0.0409301659993615,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30031,"2 ","Closed","YES",0.00130700899295245,0.00049304061007868,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30032,"1 ","Closed","YES",0.235390493760197,0.10599655344844,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30033,"1 ","Closed","YES",0.235390493760197,0.116397597312251,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30034,"1 ","Closed","YES",0.243655941665042,0.132713840686929,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30034,"2 ","Closed","YES",0.0171015686462403,0.00505368843235376,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30037,"1 ","Closed","YES",0.371632370093569,0.232216243312759,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30038,"1 ","Closed","YES",0.192645770646064,0.283290496538543,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30038,"2 ","Closed","YES",0.0312025399385035,0.0155423866553536,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30039,"1 ","Closed","YES",0.333094013805433,0.273346576531304,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30040,"1 ","Closed","YES",0.333094013805433,0.0665992870981961,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30042,"1 ","Closed","YES",0.0782732766890954,0.0877668848341559,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30043,"1 ","Closed","YES",0.400994059925951,0.122059455867147,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30044,"1 ","Closed","YES",0.400994059925951,0.448687443514653,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30047,"1 ","Closed","YES",0.25426848871364,0.209469781439467,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30047,"2 ","Closed","YES",0.00329513541684573,0.00367214741312258,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30049,"1 ","Closed","YES",0.25426848871364,0.0757143923050161,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30049,"2 ","Closed","YES",0,0,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30052,"1 ","Closed","YES",0.359151375148538,0.497348721437554,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30052,"2 ","Closed","YES",0.0174329238598156,0.00294086029765528,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30054,"1 ","Closed","YES",0.236697503896105,0.167069337845114,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30055,"1 ","Closed","YES",0.236697503896105,0.130522096435332,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30056,"1 ","Closed","YES",0.339334511277948,0.195899211343589,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30058,"1 ","Closed","YES",0.339334511277948,0.375749043138109,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30059,"1 ","Closed","YES",0.212471814730842,0.184261239550238,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30061,"1 ","Closed","YES",0.233936216164419,0.031247249538984,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30064,"1 ","Closed","YES",0.233936216164419,0.171857860066805,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30065,"1 ","Closed","YES",0.0407197726818039,0.0174693582609983,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30066,"1 ","Closed","YES",0.194339355578224,0.130911141544264,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30067,"1 ","Closed","YES",0.260628639854345,0.0980643676210798,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30068,"1 ","Closed","YES",0.0503290521593436,0.0453694239005432,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30068,"2 ","Closed","YES",0.00797091412805704,0.00734043865225796,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30069,"1 ","Closed","YES",0.140402223221114,0.18378632477196,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30071,"1 ","Closed","YES",0.361286744173033,0.28614398788917,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30072,"1 ","Closed","YES",0.145998432414422,0.106580812182445,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30074,"1 ","Closed","YES",0.0874775660801692,0.0665785936799393,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30076,"1 ","Closed","YES",0.456017301229161,0.30650547111201,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30077,"1 ","Closed","YES",0.305251045940937,0.0743354300157551,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30078,"1 ","Closed","YES",0.0948041724987848,0.0747892312048477,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30078,"2 ","Closed","YES",0.00714252838002868,0.00756620174458508,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30079,"1 ","Closed","YES",0.0164572689374835,0.00953576403174086,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30080,"1 ","Closed","YES",0.0986331630299974,0.0220453596853335,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30081,"1 ","Closed","YES",0.0195499107397899,0.0181553688490404,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30081,"2 ","Closed","YES",0.0195499107397899,0.00861027674624586,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30083,"1 ","Closed","YES",0.0189976520504978,0.0409125796345539,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30083,"2 ","Closed","YES",0.00524644497577118,0.00942914634955939,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30083,"3 ","Closed","YES",0.00196971784854,0.00217254579183113,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30084,"1 ","Closed","YES",0.0268028902861996,0.0353638576308746,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30085,"1 ","Closed","YES",0.00290855519155742,0.00134935596061778,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30086,"1 ","Closed","YES",0.0502001908460463,0.0209869698471188,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30089,"1 ","Closed","YES",0.04626075886357,0.0179829591718581,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30091,"1 ","Closed","YES",0.389691204659891,0.368643134499899,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30092,"1 ","Closed","YES",0.025919278669242,0.0213466486016756,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30095,"1 ","Closed","YES",0.428883038585062,0.18405199442756,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30096,"1 ","Closed","YES",0.245680873810092,0.264245165579633,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30096,"2 ","Closed","YES",0.00493349876615727,0.00306569080014963,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30096,"3 ","Closed","YES",0.00370012407461795,0.00207551826923102,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30098,"1 ","Closed","YES",0.0173224721219571,0.0127663684661983,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30098,"2 ","Closed","YES",0.0185374378095351,0.00722916384525574,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30099,"1 ","Closed","YES",0.243158911702067,0.12904107131026,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30100,"1 ","Closed","YES",0.022532099661283,0.0122384886544561,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30100,"2 ","Closed","YES",0.00323990983365525,0.000934554218243017,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30101,"1 ","Closed","YES",0.444456705049228,0.354386513733884,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30102,"1 ","Closed","YES",0.223075144990694,0.0742526618712927,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30104,"1 ","Closed","YES",0.344498144024028,0.216020356795,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30105,"1 ","Closed","YES",0.442542209783621,0.191086551407736,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30106,"1 ","Closed","YES",0.365520724790711,0.028031789225809,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30107,"1 ","Closed","YES",0.365520724790711,0.157314052470769,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30108,"1 ","Closed","YES",0.235372078469984,0.161875074248626,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30109,"1 ","Closed","YES",0.286649170617024,0.476892014213631,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30111,"1 ","Closed","YES",0.286649170617024,0.0470139203955657,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30113,"1 ","Closed","YES",0.471738216865919,0.486752364434503,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30116,"1 ","Closed","YES",0.471738216865919,0.399754469800458,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30119,"1 ","Closed","YES",0.253927924712003,0.154042999673682,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30119,"2 ","Closed","YES",0.00193290069783343,0.00118880021755787,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30119,"3 ","Closed","YES",0.0430760748988439,0.0257762536286183,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30121,"1 ","Closed","YES",0.253927924712003,0.0998336189463652,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30124,"1 ","Closed","YES",0.510064879609354,0.372100190333008,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
30124,"2 ","Closed","YES",0.0057618850856631,0.00365342112734868,0,0,0,0,"Closed",0,0,"NO ",0,0,"",8,1,1,1,"","","",""
