"BusNum","BusNum.1","LineCircuit","BranchDeviceType","ConsolidateBranch","LineStatus","NormLineStatus","SeriesCapStatus","LineMeter","LineR","LineX","LineC","LineG","LineLength","LineMonEle"
30099,30084,1,"Line","","Closed","Closed","NO",30099,0.24390618933924,0.203858375481123,0.00681940723981837,0,57.625675201416,"YES"
30085,30086,1,"Line","","Closed","Closed","NO",30085,0.00181584194159982,0.00117055409131217,0,0,0,"YES"
30085,30087,1,"Line","","Closed","Closed","NO",30085,0.00165173660586531,0.00121874139995364,0,0,0,"YES"
30087,30100,1,"Line","","Closed","Closed","NO",30087,0.308994489488035,0.314219992148059,0.0123036062798291,0,100.550727844238,"YES"
30088,30089,1,"Line","","Closed","Closed","NO",30088,0.0020556790487724,0.00118836593134744,0,0,0,"YES"
30088,30092,1,"Line","","Closed","Closed","NO",30088,0.174215117906253,0.166824683778564,0.00955280482741539,0,56.16943359375,"YES"
30088,30097,1,"Line","","Closed","Closed","NO",30088,0.148608479394983,0.11006724594136,0.00844410060123486,0,44.4506454467773,"YES"
30088,30303,1,"Line","","Closed","Closed","NO",30088,0.0943547600298264,0.0887605861476532,0.00425738549482312,0,30.9783153533936,"YES"
30090,30173,1,"Line","","Closed","Closed","NO",30090,0.0124250404063185,0.0254787588871997,0.0394336657221984,0,49.9816474914551,"YES"
30092,30252,1,"Line","","Closed","Closed","NO",30092,0.218917581057669,0.216902312788335,0.0100842282610548,0,75.0255432128906,"YES"
30302,30093,1,"Line","","Closed","Closed","NO",30302,0.0208175961922999,0.035296670692179,0.0528960302870519,0,63.5919494628906,"YES"
30093,74223,1,"Line","","Closed","Closed","NO",30093,0.037814418032118,0.060383733640306,0.148319885538664,0,143.08869934082,"YES"
30289,30094,1,"Line","","Closed","Closed","NO",30289,0.105572322013251,0.100159983978315,0.00237111354677293,0,23.6123733520508,"YES"
30303,30094,1,"Line","","Closed","Closed","NO",30303,0.185649520154069,0.146687082351955,0.0128137776863387,0,65.5464172363281,"YES"
30290,30095,1,"Line","","Closed","Closed","NO",30290,0.109144415349135,0.107623308825927,0.00217982749211156,0,23.3180294036865,"YES"
30096,30097,1,"Line","","Closed","Closed","NO",30096,0.0016277661438339,0.00133472550882309,0,0,0,"YES"
30097,30243,1,"Line","","Closed","Closed","NO",30097,0.115411722106363,0.0873662570790068,0.0157908885670048,0,54.377513885498,"YES"
30098,30099,1,"Line","","Closed","Closed","NO",30098,0.00158927086321294,0.00133889710920807,0,0,0,"YES"
30100,30099,1,"Line","","Closed","Closed","NO",30100,0.172439187219155,0.16598483295996,0.0161332478733681,0,74.594123840332,"YES"
30109,30099,1,"Line","","Closed","Closed","NO",30109,0.0237901806759139,0.0209665127636503,0.00244896128947314,0,11.2306461334229,"YES"
30101,30103,1,"Line","","Closed","Closed","NO",30101,0.0107040635557853,0.00812425649624129,0.000535956169615386,0,3.21361374855042,"YES"
30116,30101,1,"Line","","Closed","Closed","NO",30116,0.00904597702053791,0.00791972768100902,0.000686619471741639,0,3.5616774559021,"YES"
30101,30129,1,"Line","","Closed","Closed","NO",30101,0.0121000065655526,0.0121059554220857,0.000756947213686728,0,4.82504272460938,"YES"
30102,30103,1,"Line","","Closed","Closed","NO",30102,0.00223532596015551,0.00126946064421873,0,0,0,"YES"
30124,30103,1,"Line","","Closed","Closed","NO",30124,0.00551379526845228,0.00502503512448997,0.000207835032985119,0,1.46205198764801,"YES"
30104,30137,1,"Line","","Closed","Closed","NO",30104,0.0163242285384408,0.0177183974708723,0.00466762634055025,0,14.0419015884399,"YES"
30104,30144,1,"Line","","Closed","Closed","NO",30104,0.00972956003548012,0.00860528654053106,0.00024294096848208,0,2.06392002105713,"YES"
30105,30129,1,"Line","","Closed","Closed","NO",30105,0.0145203656261106,0.0116065470059613,0.000939804726992711,0,5.06064081192017,"YES"
30105,30153,1,"Line","","Closed","Closed","NO",30105,0.00687144639291661,0.00592299725682065,0.000171931529953753,0,1.52946507930756,"YES"
30105,30185,1,"Line","","Closed","Closed","NO",30105,0.0125916836282629,0.0115793866554814,0.00257960015263405,0,8.4144926071167,"YES"
30106,30147,1,"Line","","Closed","Closed","NO",30106,0.0109785034423559,0.0078294175625669,0.000690738970051052,0,3.65318608283997,"YES"
30106,30186,1,"Line","","Closed","Closed","NO",30106,0.00307591128092315,0.00288224945809006,0.00101798696443401,0,2.47304940223694,"YES"
30107,30188,1,"Line","","Closed","Closed","NO",30107,0.00462243597820523,0.00389190009064594,0.000180748494165094,0,1.26414883136749,"YES"
30107,30380,1,"Line","","Closed","Closed","NO",30107,0.0208548813091968,0.0192561287808698,0.00373515501515749,0,12.4066820144653,"YES"
30108,30110,1,"Line","","Closed","Closed","NO",30108,0.0130166189267304,0.0108990123311223,0.000904641541039091,0,5.1459755897522,"YES"
30108,30168,1,"Line","","Closed","Closed","NO",30108,0.0166122213805976,0.0130859304902559,0.00188237542340088,0,7.19838905334473,"YES"
30169,30108,1,"Line","","Closed","Closed","NO",30169,0.0124137275433655,0.0115669103811643,0.000902936665938493,0,4.52529382705688,"YES"
30137,30109,1,"Line","","Closed","Closed","NO",30137,0.0146595086595044,0.0153005933235764,0.000498869005257999,0,4.13273620605469,"YES"
30110,30111,1,"Line","","Closed","Closed","NO",30110,0.00213271834585954,0.00125964874153026,0,0,0,"YES"
30110,30133,1,"Line","","Closed","Closed","NO",30110,0.017562935661575,0.0161934549306544,0.00353662557038293,0,10.894944190979,"YES"
30170,30110,1,"Line","","Closed","Closed","NO",30170,0.0102926733097938,0.0101300059461465,0.000404032347954909,0,3.17428851127625,"YES"
30112,30114,1,"Line","","Closed","Closed","NO",30112,0.00205918912728197,0.00129067435052484,0,0,0,"YES"
30112,30115,1,"Line","","Closed","Closed","NO",30112,0.00151413939884126,0.00127051076809707,0,0,0,"YES"
30138,30113,1,"Line","","Closed","Closed","NO",30138,0.00744586418801157,0.00692319463409161,0.000144051430960036,0,1.566734790802,"YES"
30113,30140,1,"Line","","Closed","Closed","NO",30113,0.0135310244557771,0.0134040358883145,0.000656819915469059,0,4.26382207870483,"YES"
30173,30114,1,"Line","","Closed","Closed","NO",30173,0.00322083017056724,0.00573250986869232,0.00489672187777449,0,8.51734638214111,"YES"
30114,30433,1,"Line","","Closed","Closed","NO",30114,0.00279273494527086,0.00510176185712235,0.012598003301138,0,12.5246963500977,"YES"
30133,30116,1,"Line","","Closed","Closed","NO",30133,0.00661460541520819,0.00591671203130475,0.000622621852678905,0,2.76449251174927,"YES"
30140,30116,1,"Line","","Closed","Closed","NO",30140,0.0185843511649226,0.0192776032121999,0.00100611647698796,0,6.19887828826904,"YES"
30117,30119,1,"Line","","Closed","Closed","NO",30117,0.00168831516277203,0.00118286542260482,0,0,0,"YES"
30117,30158,1,"Line","","Closed","Closed","NO",30117,0.012491336083906,0.0127555799789072,0.00072455527179429,0,4.73493909835815,"YES"
30117,30434,1,"Line","","Closed","Closed","NO",30117,0.0573207231824786,0.0472212364108138,0.00601954955014358,0,27.7931709289551,"YES"
30120,30121,1,"Line","","Closed","Closed","NO",30120,0.00196625426107593,0.00121657867985924,0,0,0,"YES"
30120,30122,1,"Line","","Closed","Closed","NO",30120,0.00190075438276275,0.00125279149949158,0,0,0,"YES"
30124,30122,1,"Line","","Closed","Closed","NO",30124,0.0121353299549142,0.0101361317133614,0.000808726629697068,0,4.06811141967773,"YES"
30122,30136,1,"Line","","Closed","Closed","NO",30122,0.00609603933778991,0.00548258145583776,0.000247978220896293,0,1.5553640127182,"YES"
30123,30125,1,"Line","","Closed","Closed","NO",30123,0.00173593897454471,0.00130660359268242,0,0,0,"YES"
30125,30416,1,"Line","","Closed","Closed","NO",30125,0.00826983541523966,0.0126122633527513,0.0154660032713961,0,19.7706623077393,"YES"
30126,30127,1,"Line","","Closed","Closed","NO",30126,0.00596491620483467,0.00462742103505072,0.00248328813582119,0,5.37773084640503,"YES"
30174,30126,1,"Line","","Closed","Closed","NO",30174,0.010046158623469,0.00864555671777232,0.000299304188629214,0,2.5547354221344,"YES"
30197,30127,1,"Line","","Closed","Closed","NO",30197,0.00502228373199102,0.00361520729758924,0.00016256247473979,0,1.18424606323242,"YES"
30128,30129,1,"Line","","Closed","Closed","NO",30128,0.00193484049634229,0.00134738893260591,0,0,0,"YES"
30130,30131,1,"Line","","Closed","Closed","NO",30130,0.00179090719037877,0.00121683646186096,0,0,0,"YES"
30136,30130,1,"Line","","Closed","Closed","NO",30136,0.00848278998386389,0.00769325943691777,0.000394713350498892,0,2.61768913269043,"YES"
30130,30160,1,"Line","","Closed","Closed","NO",30130,0.0203018497689173,0.0178505284717784,0.0028658969621583,0,11.7280826568604,"YES"
30130,30197,1,"Line","","Closed","Closed","NO",30130,0.0147040602470165,0.0142002518525073,0.000846481995764869,0,5.65428066253662,"YES"
30132,30174,1,"Line","","Closed","Closed","NO",30132,0.00250247303241082,0.00217962548356318,0.000189677852856558,0,0.978834748268127,"YES"
30132,30189,1,"Line","","Closed","Closed","NO",30132,0.0276418860448246,0.0224511294767501,0.00238238238209713,0,11.3629236221313,"YES"
30134,30135,1,"Line","","Closed","Closed","NO",30134,0.00218176460767304,0.00126711518919212,0,0,0,"YES"
30134,30136,1,"Line","","Closed","Closed","NO",30134,0.00157113157920212,0.00120590794974415,0,0,0,"YES"
30137,30172,1,"Line","","Closed","Closed","NO",30137,0.0133685821758778,0.011874328862485,0.00393733889889326,0,10.2812280654907,"YES"
30138,30155,1,"Line","","Closed","Closed","NO",30138,0.0117721302395442,0.00873060524737586,0.000434769934892469,0,2.9413754940033,"YES"
30139,30200,1,"Line","","Closed","Closed","NO",30139,0.0131160154635131,0.01116494811,0.00465096120014228,0,11.0282535552979,"YES"
30430,30139,1,"Line","","Closed","Closed","NO",30430,0.00470021399654978,0.00492825891843214,0.00141463943225491,0,4.27390384674072,"YES"
30140,30141,1,"Line","","Closed","Closed","NO",30140,0.00165669789295499,0.00130320413433894,0,0,0,"YES"
30142,30143,1,"Line","","Closed","Closed","NO",30142,0.00219596100813449,0.00136882202784966,0,0,0,"YES"
30142,30145,1,"Line","","Closed","Closed","NO",30142,0.0100481607446778,0.00949496807820325,0.000421340378624011,0,3.19290781021118,"YES"
30430,30142,1,"Line","","Closed","Closed","NO",30430,0.0155505456784867,0.0142975171353676,0.000825573848135307,0,4.92705011367798,"YES"
30144,30174,1,"Line","","Closed","Closed","NO",30144,0.00636345511578639,0.00589531304836532,0.00131786790474715,0,4.29749822616577,"YES"
30145,30146,1,"Line","","Closed","Closed","NO",30145,0.00196286492452523,0.00135712016972767,0,0,0,"YES"
30145,30152,1,"Line","","Closed","Closed","NO",30145,0.0131914067426272,0.012491124272716,0.000465583695934492,0,3.66765975952148,"YES"
30188,30145,1,"Line","","Closed","Closed","NO",30188,0.00417817362414793,0.00364990125014966,0.00114745533575774,0,3.04859113693237,"YES"
30147,30158,1,"Line","","Closed","Closed","NO",30147,0.0231388502530232,0.0181896545406327,0.000950033498083052,0,6.16084718704224,"YES"
30148,30149,1,"Line","","Closed","Closed","NO",30148,0.00205725286532347,0.00127847204483229,0,0,0,"YES"
30148,30164,1,"Line","","Closed","Closed","NO",30148,0.00687069910995667,0.00414044367771852,0.000176069746405292,0,1.26437044143677,"YES"
30148,30213,1,"Line","","Closed","Closed","NO",30148,0.0131750077893053,0.0108383421932503,0.000323957334721878,0,3.03476691246033,"YES"
30150,30151,1,"Line","","Closed","Closed","NO",30150,0.00201567701827025,0.00135983791707956,0,0,0,"YES"
30150,30152,1,"Line","","Closed","Closed","NO",30150,0.00151116069471611,0.00132179921963633,0,0,0,"YES"
30178,30152,1,"Line","","Closed","Closed","NO",30178,0.00376946121527324,0.00312729191877488,0.00164625076998319,0,3.63436436653137,"YES"
30156,30153,1,"Line","","Closed","Closed","NO",30156,0.0065360954810621,0.0062720118807179,0.000223198226424187,0,1.87731611728668,"YES"
30154,30160,1,"Line","","Closed","Closed","NO",30154,0.0113752606410565,0.00960808501445047,0.000457501328892873,0,3.11516952514648,"YES"
30154,30209,1,"Line","","Closed","Closed","NO",30154,0.00599604523807624,0.0056386408336057,0.00106505564230075,0,3.74070835113525,"YES"
30154,30286,1,"Line","","Closed","Closed","NO",30154,0.0834128585244111,0.0675963943194797,0.010936251511908,0,42.7775650024414,"YES"
30155,30172,1,"Line","","Closed","Closed","NO",30155,0.0281234418579505,0.0259499378330945,0.00191924519700241,0,10.8745527267456,"YES"
30156,30157,1,"Line","","Closed","Closed","NO",30156,0.00211682365486398,0.00135231675595704,0,0,0,"YES"
30197,30156,1,"Line","","Closed","Closed","NO",30197,0.00156926929913478,0.00161514751249845,0.000193886009740342,0,0.831250846385956,"YES"
30161,30159,1,"Line","","Closed","Closed","NO",30161,0.0236211015398321,0.020234400106656,0.000762208570042262,0,6.22805833816528,"YES"
30159,30327,1,"Line","","Closed","Closed","NO",30159,0.115543194732406,0.0876105001078067,0.00285952765619343,0,22.2843475341797,"YES"
30160,30163,1,"TransformerWinding","","Closed","Closed","NO",30160,0.0579208853585115,0.251762440161828,0,0,0,"YES"
30161,30163,1,"TransformerWinding","","Closed","Closed","NO",30161,-0.0242223543450498,-0.105286347896866,0,0,0,"YES"
30180,30161,1,"Line","","Closed","Closed","NO",30180,0.00701226752000772,0.00693328706031803,0.000522973416940774,0,2.77051091194153,"YES"
30162,30163,1,"TransformerWinding","","Closed","Closed","NO",30162,0.180246476435272,0.783470335910191,0,0,0,"YES"
30164,30165,1,"Line","","Closed","Closed","NO",30164,0.00180054635025106,0.00115874093343645,0,0,0,"YES"
30164,30166,1,"Line","","Closed","Closed","NO",30164,0.0119665704557272,0.0133999905703424,0.00126215052044253,0,6.61510848999023,"YES"
30185,30166,1,"Line","","Closed","Closed","NO",30185,0.00737282803568783,0.00676012497712362,0.000326114116807314,0,2.00342059135437,"YES"
30166,30232,1,"Line","","Closed","Closed","NO",30166,0.00872004046898137,0.00866893287662535,0.00318729222334775,0,7.38105869293213,"YES"
30166,30401,1,"Line","","Closed","Closed","NO",30166,0.00823970349104747,0.00771367384511266,0.00160258930774763,0,5.15677928924561,"YES"
30215,30167,1,"Line","","Closed","Closed","NO",30215,0.012989999495887,0.0118098681118466,0.000345662056608403,0,3.1142213344574,"YES"
30167,30450,1,"Line","","Closed","Closed","NO",30167,0.0528980830946899,0.0414397535802905,0.00684922200351108,0,25.7613201141357,"YES"
30172,30168,1,"Line","","Closed","Closed","NO",30172,0.00359171587997681,0.00328657765166355,0.000364520319355779,0,1.71248960494995,"YES"
30170,30169,1,"Line","","Closed","Closed","NO",30170,0.0130182416986575,0.0119644013987605,0.0006096143708211,0,4.40856170654297,"YES"
30169,30172,1,"Line","","Closed","Closed","NO",30169,0.0039294170889433,0.00386100263689664,0.000223374858554004,0,1.45878541469574,"YES"
30169,30427,1,"Line","","Closed","Closed","NO",30169,0.0208526438509336,0.0208312535975505,0.00445097704917855,0,14.540150642395,"YES"
30171,30378,1,"Line","","Closed","Closed","NO",30171,0.00634131060146925,0.010731387410676,0.0109573128297692,0,16.9983310699463,"YES"
30444,30171,1,"Line","","Closed","Closed","NO",30444,0.00448803744520229,0.00820832794242988,0.0120535491634992,0,15.5124864578247,"YES"
30173,30416,1,"Line","","Closed","Closed","NO",30173,0.0050830942121528,0.00929995057606013,0.0106895438641139,0,15.2191457748413,"YES"
30177,30175,1,"Line","","Closed","Closed","NO",30177,0.00533181430523893,0.00457425239356113,0.000493501779227603,0,2.27578139305115,"YES"
30175,30186,1,"Line","","Closed","Closed","NO",30175,0.00283722023447101,0.00235708397804429,0.000422711512504338,0,1.45719695091248,"YES"
30176,30177,1,"Line","","Closed","Closed","NO",30176,0.00158024803615794,0.00135732805412346,0,0,0,"YES"
30177,30197,1,"Line","","Closed","Closed","NO",30177,0.00238996018687139,0.00218832840192663,0.000121337153870021,0,0.682772696018219,"YES"
30191,30178,1,"Line","","Closed","Closed","NO",30191,0.00863535601058986,0.00790083508290839,0.000720048052773314,0,3.43548440933228,"YES"
30178,30430,1,"Line","","Closed","Closed","NO",30178,0.00999013347643325,0.00726383662699555,0.00030488548307368,0,2.32396125793457,"YES"
30179,30209,1,"Line","","Closed","Closed","NO",30179,0.00865449822121717,0.00781474151282872,0.000331329611145818,0,2.57806801795959,"YES"
30181,30206,1,"Line","","Closed","Closed","NO",30181,0.0191605475988371,0.013848896723212,0.0014184037482517,0,6.79443883895874,"YES"
30181,30215,1,"Line","","Closed","Closed","NO",30181,0.00706485305793175,0.00591104270009915,0.000435584593649053,0,2.52360963821411,"YES"
30181,30339,1,"Line","","Closed","Closed","NO",30181,0.040612698545794,0.0348939089891297,0.00365004250975362,0,18.4727821350098,"YES"
30182,30183,1,"Line","","Closed","Closed","NO",30182,0.00223824045151163,0.00134264718853055,0,0,0,"YES"
30183,30203,1,"Line","","Closed","Closed","NO",30183,0.0089406250512824,0.00837296489256457,0.000677054552491538,0,3.85058903694153,"YES"
30183,30237,1,"Line","","Closed","Closed","NO",30183,0.0133061335566305,0.0134375595881758,0.00132782287377316,0,6.49617624282837,"YES"
30183,30277,1,"Line","","Closed","Closed","NO",30183,0.0252773527973047,0.0259509908999952,0.00318487301051214,0,14.0393981933594,"YES"
30203,30184,1,"Line","","Closed","Closed","NO",30203,0.0044843383506444,0.00388600815993288,0.000177254024248346,0,1.20647943019867,"YES"
30238,30184,1,"Line","","Closed","Closed","NO",30238,0.0161557921886419,0.0135990801452061,0.000460153002900692,0,3.80402684211731,"YES"
30185,30380,1,"Line","","Closed","Closed","NO",30185,0.0142761551354226,0.0120637278674447,0.00158902291894889,0,6.8250093460083,"YES"
30186,30187,1,"Line","","Closed","Closed","NO",30186,0.00212499634876316,0.0011835474011439,0,0,0,"YES"
30186,30230,1,"Line","","Closed","Closed","NO",30186,0.0132903800239614,0.010137612856238,0.000864185761866957,0,4.6450080871582,"YES"
30226,30189,1,"Line","","Closed","Closed","NO",30226,0.00378379613969113,0.0038786184983992,0.00024185199389697,0,1.38308167457581,"YES"
30189,30425,1,"Line","","Closed","Closed","NO",30189,0.0222869933410994,0.0211686074318647,0.00337491150870725,0,13.5528230667114,"YES"
30190,30236,1,"Line","","Closed","Closed","NO",30190,0.0164315018415581,0.0131754690017515,0.00131301344963308,0,6.47274017333984,"YES"
30190,30380,1,"Line","","Closed","Closed","NO",30190,0.0204890849831187,0.0195466275592437,0.00054580026832838,0,4.05263757705688,"YES"
30191,30296,1,"Line","","Closed","Closed","NO",30191,0.0235947156897964,0.0229955222568001,0.00783508479995045,0,20.1492366790771,"YES"
30234,30192,1,"Line","","Closed","Closed","NO",30234,0.00303764508072778,0.00280785359914637,0.000208269334983584,0,1.24517571926117,"YES"
30192,30380,1,"Line","","Closed","Closed","NO",30192,0.00940801146623949,0.00870233618011848,0.000672005894512224,0,3.71539950370789,"YES"
30193,30194,1,"Line","","Closed","Closed","NO",30193,0.00152630766369006,0.00119362524603239,0,0,0,"YES"
30193,30195,1,"Line","","Closed","Closed","NO",30193,0.00166103428552485,0.00133723470291048,0,0,0,"YES"
30195,30216,1,"Line","","Closed","Closed","NO",30195,0.00775303085323578,0.00669964265758607,0.000489535142891309,0,2.97553658485413,"YES"
30195,30222,1,"Line","","Closed","Closed","NO",30195,0.0126946655426313,0.0121858386799452,0.000816939116083496,0,5.06858110427856,"YES"
30379,30196,1,"Line","","Closed","Closed","NO",30379,0.00309039021756833,0.00535454232616622,0.0116227314452946,0,11.343279838562,"YES"
30196,30416,1,"Line","","Closed","Closed","NO",30196,0.00398087643368738,0.0075359757618588,0.00800225462635258,0,11.9022817611694,"YES"
30198,30199,1,"Line","","Closed","Closed","NO",30198,0.00162289859641047,0.00127272606127226,0,0,0,"YES"
30204,30199,1,"Line","","Closed","Closed","NO",30204,0.0198164214318744,0.018831348990001,0.000549190324235481,0,5.20358610153198,"YES"
30199,30221,1,"Line","","Closed","Closed","NO",30199,0.0128688817002356,0.0111589111685502,0.000357969175117265,0,2.86589860916138,"YES"
30199,30333,1,"Line","","Closed","Closed","NO",30199,0.00901907219960988,0.00894129300571115,0.00468613664793466,0,10.3910722732544,"YES"
30202,30200,1,"Line","","Closed","Closed","NO",30202,0.0142447420292815,0.0127611117907055,0.000850060260621621,0,5.2280912399292,"YES"
30201,30202,1,"Line","","Closed","Closed","NO",30201,0.0017075076459604,0.00124298187095674,0,0,0,"YES"
30202,30224,1,"Line","","Closed","Closed","NO",30202,0.0113281089303429,0.00979767344302946,0.000802390752655743,0,3.92886161804199,"YES"
30203,30244,1,"Line","","Closed","Closed","NO",30203,0.0156748317431386,0.0137692499773291,0.00403900146152569,0,12.2259817123413,"YES"
30204,30205,1,"Line","","Closed","Closed","NO",30204,0.00188931660676507,0.00117517811449416,0,0,0,"YES"
30204,30232,1,"Line","","Closed","Closed","NO",30204,0.0121984134573343,0.0119731544822774,0.000989065876430881,0,5.41607666015625,"YES"
30206,30207,1,"Line","","Closed","Closed","NO",30206,0.00194022690489258,0.00120857472930016,0,0,0,"YES"
30216,30206,1,"Line","","Closed","Closed","NO",30216,0.00343866842213123,0.00333353999414529,0.00021416798157054,0,1.28999722003937,"YES"
30206,30401,1,"Line","","Closed","Closed","NO",30206,0.00728136358700991,0.00527623599318284,0.000918423710799206,0,3.48452806472778,"YES"
30324,30208,1,"Line","","Closed","Closed","NO",30324,0.00317239552165809,0.00615712056955063,0.0103021848425431,0,11.6882982254028,"YES"
30208,30355,1,"Line","","Closed","Closed","NO",30208,0.00416979149783282,0.00796641792769858,0.0112606852430413,0,15.4263124465942,"YES"
30209,30215,1,"Line","","Closed","Closed","NO",30209,0.0116202447584045,0.0114811731843346,0.00049783548295487,0,3.70456051826477,"YES"
30210,30211,1,"Line","","Closed","Closed","NO",30210,0.00152812076885051,0.00127494523388599,0,0,0,"YES"
30210,30352,1,"Line","","Closed","Closed","NO",30210,0.0282398213000744,0.0285408377118086,0.00129003942192943,0,9.64223003387451,"YES"
30210,30368,1,"Line","","Closed","Closed","NO",30210,0.0219688861372172,0.0216163577795994,0.00226703286733516,0,11.0270833969116,"YES"
30212,30213,1,"Line","","Closed","Closed","NO",30212,0.00163334145866711,0.00118005109061088,0,0,0,"YES"
30213,30234,1,"Line","","Closed","Closed","NO",30213,0.0101914529108398,0.010043749707196,0.000890159829952743,0,4.56017112731934,"YES"
30219,30214,1,"Line","","Closed","Closed","NO",30219,0.00694748792236187,0.00584942544413054,0.00027810218500629,0,1.97784996032715,"YES"
30214,30236,1,"Line","","Closed","Closed","NO",30214,0.00182835980930224,0.00165263680118138,0.000410370691064365,0,1.18973302841187,"YES"
30216,30217,1,"Line","","Closed","Closed","NO",30216,0.00220895745305567,0.00116129427285885,0,0,0,"YES"
30216,30223,1,"Line","","Closed","Closed","NO",30216,0.00999260978424411,0.011101563970441,0.00425019279611038,0,10.658221244812,"YES"
30216,30323,1,"Line","","Closed","Closed","NO",30216,0.00777155662128038,0.00755185577527915,0.00035899451144424,0,2.54693794250488,"YES"
30218,30220,1,"Line","","Closed","Closed","NO",30218,0.00196044481660795,0.00120979033129793,0,0,0,"YES"
30324,30218,1,"Line","","Closed","Closed","NO",30324,0.00311505187243152,0.00539298782956028,0.00939159302161554,0,11.2886095046997,"YES"
30219,30232,1,"Line","","Closed","Closed","NO",30219,0.0105839318926416,0.00786894877365479,0.000535300914762655,0,2.99909019470215,"YES"
30224,30221,1,"Line","","Closed","Closed","NO",30224,0.00502377785884925,0.00412762574526315,0.000641313553074661,0,2.45414590835571,"YES"
30221,30425,1,"Line","","Closed","Closed","NO",30221,0.0249800413102938,0.0231627801020971,0.00233839457684568,0,11.241587638855,"YES"
30323,30222,1,"Line","","Closed","Closed","NO",30323,0.00533535094697945,0.00460047311727391,0.000185379992744543,0,1.3311094045639,"YES"
30223,30352,1,"Line","","Closed","Closed","NO",30223,0.0231467709255246,0.0204077409115703,0.00115728549433561,0,7.38673448562622,"YES"
30224,30225,1,"Line","","Closed","Closed","NO",30224,0.00215164805063925,0.00132207546241452,0,0,0,"YES"
30226,30224,1,"Line","","Closed","Closed","NO",30226,0.00240747018574571,0.00217960956448783,0.000131504084876905,0,0.848640918731689,"YES"
30224,30242,1,"Line","","Closed","Closed","NO",30224,0.058336557333895,0.0414506523946365,0.0101271071576705,0,29.3692378997803,"YES"
30227,30228,1,"Line","","Closed","Closed","NO",30227,0.00212110494519443,0.00134138436440169,0,0,0,"YES"
30227,30229,1,"Line","","Closed","Closed","NO",30227,0.0019667328382947,0.00123859476107265,0,0,0,"YES"
30231,30229,1,"Line","","Closed","Closed","NO",30231,0.0161189250584535,0.0150063435294638,0.00110135246607339,0,5.81225490570068,"YES"
30229,30232,1,"Line","","Closed","Closed","NO",30229,0.00815510245437299,0.00798854196432216,0.00130107274774721,0,4.30149221420288,"YES"
30229,30256,1,"Line","","Closed","Closed","NO",30229,0.0454113369965923,0.0467973512987346,0.00663532018604386,0,28.6450233459473,"YES"
30230,30380,1,"Line","","Closed","Closed","NO",30230,0.00980250837547014,0.0103347525450315,0.00206227687453971,0,6.76812076568604,"YES"
30231,30239,1,"Line","","Closed","Closed","NO",30231,0.00314213122037282,0.00348602574015706,0.000135633070698429,0,1.09775602817535,"YES"
30232,30348,1,"Line","","Closed","Closed","NO",30232,0.0156751742112401,0.0134537836676618,0.00228183461926328,0,8.63619422912598,"YES"
30244,30233,1,"Line","","Closed","Closed","NO",30244,0.0112407699051031,0.0113885899824605,0.000521260527118753,0,3.79692506790161,"YES"
30233,30450,1,"Line","","Closed","Closed","NO",30233,0.0525100193170274,0.0503986560263645,0.001151308567211,0,12.3694496154785,"YES"
30401,30234,1,"Line","","Closed","Closed","NO",30401,0.00232787576927819,0.00228793820339732,6.11425029969194e-05,0,0.583104908466339,"YES"
30235,30236,1,"Line","","Closed","Closed","NO",30235,0.00196982185666408,0.00137674410887835,0,0,0,"YES"
30236,30380,1,"Line","","Closed","Closed","NO",30236,0.00607819850594831,0.00596215550671456,0.00049150604509144,0,2.56646656990051,"YES"
30352,30237,1,"Line","","Closed","Closed","NO",30352,0.029254020385837,0.0261788643034772,0.000892891685425736,0,7.17803478240967,"YES"
30238,30240,1,"Line","","Closed","Closed","NO",30238,0.0125834573688401,0.0112920053404019,0.000764478654257897,0,4.51035833358765,"YES"
30238,30323,1,"Line","","Closed","Closed","NO",30238,0.00864652486131552,0.00860614376267276,0.000357012683192255,0,2.63598918914795,"YES"
30323,30239,1,"Line","","Closed","Closed","NO",30323,0.00561101362029711,0.00554999272013995,0.000340461392929626,0,2.28281378746033,"YES"
30241,30245,1,"Line","","Closed","Closed","NO",30241,0.0397262189869317,0.0275943959752091,0.00118180245866598,0,7.9737811088562,"YES"
40021,30241,1,"Line","","Closed","Closed","NO",40021,0.297397332348411,0.16203615742018,0.00501293561241227,0,46.181324005127,"YES"
30242,30267,1,"Line","","Closed","Closed","NO",30242,0.144454295661346,0.112705666534157,0.0083757625652594,0,49.4024047851562,"YES"
30248,30243,1,"Line","","Closed","Closed","NO",30248,0.235333288972884,0.172690591753051,0.0100411498869283,0,63.0042953491211,"YES"
30243,30265,1,"Line","","Closed","Closed","NO",30243,0.336124650914361,0.267926743118525,0.00977879311879572,0,75.3638000488281,"YES"
30244,30247,1,"TransformerWinding","","Closed","Closed","NO",30244,0.0492569552145296,0.211017620840026,0,0,0,"YES"
30245,30247,1,"TransformerWinding","","Closed","Closed","NO",30245,-0.0119319715181187,-0.0511168005642658,0,0,0,"YES"
40981,30245,1,"Line","","Closed","Closed","NO",40981,0.117573816312221,0.064591185388267,0.00076354497346309,0,10.8303575515747,"YES"
40981,30245,2,"Line","","Closed","Closed","NO",40981,0.117573816312221,0.064591185388267,0.00076354497346309,0,10.8303575515747,"YES"
40981,30245,3,"Line","","Closed","Closed","NO",40981,0.117573816312221,0.064591185388267,0.00076354497346309,0,10.8303575515747,"YES"
