"BusNum","GenID","GenStatus","GenVoltSet","GenRegNum","GenRMPCT","GenAGCAble","GenParFac","GenMWSetPoint","GenMWMax","GenMWMin","GenEnforceMWLimits","GenAVRAble","GenMvrSetPoint","GenMVRMax","GenMVRMin","GenUseCapCurve","GenWindControlMode","GenWindPowerFactor","GenUseLDCRCC","GenRLDCRCC","GenXLDCRCC","GenMVABase","GenZR","GenZX","GenStepR","GenStepX","GenStepTap","TSGovRespLimit","GenUnitType:1","AreaNum","ZoneNum","BANumber","OwnerNum","OwnPercent","OwnerNum:1","OwnPercent:1","OwnerNum:2","OwnPercent:2","OwnerNum:3","OwnPercent:3","OwnerNum:4","OwnPercent:4","OwnerNum:5","OwnPercent:5","OwnerNum:6","OwnPercent:6","OwnerNum:7","OwnPercent:7","EMSType","EMSDeviceID","DataMaintainerAssign","llLabels","GenUnitType","GenTotalFixedCosts","GenCostModel","GenFuelType","GenFuelCost","GenFixedCost","GenIOD","GenIOC","GenIOB"
26230,2,"Closed",0.959517995811402,26230,1,"YES",0.022377423539893,0.0223774234780572,0.0223774244376876,0.0296039915468611,"YES","YES",-0.00675861985319722,0.0309462024828444,-3.48999984562397,"NO ","None",1,"NO",0,1,0.0180863950786065,0,1,0,0,1,"Normal","UN",6,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.167685922777922,"Cubic","Natural Gas",0.622614882535089,0.167685922777922,0,0.468009478672986,0.575438540469063
26234,1,"Closed",0.953004355931437,26233,1,"NO ",0.0983466396822135,0.079384691489655,0.0983466388076678,0.094905059981179,"YES","YES",-0.0384795930188158,0.0569154549894531,-19.8699995875359,"NO ","None",1,"NO",0,1,0.104014225146209,0,1,0,0,1,"Normal","UN",6,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Wind",0,0,0,0,0
26236,1,"Closed",0.979099991145158,26236,1,"NO ",0.0315350638111446,0.0232602853102764,0.0315350632998628,0.04500127537462,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.0308240992055283,0,1,0,0,1,"Normal","UN",6,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
26236,2,"Closed",0.979099991145158,26236,1,"NO ",0.0315350638111446,0.0316637141974293,0.0315350632998628,0.037585621293286,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.0250799280180827,0,1,0,0,1,"Normal","UN",6,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
26236,3,"Closed",0.979099991145158,26236,1,"NO ",0.0315350638111446,0.0253708184327981,0.0315350632998628,0.0235881453302905,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.0350022148415312,0,1,0,0,1,"Normal","UN",6,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
26236,4,"Closed",0.979099991145158,26236,1,"NO ",0.0315350638111446,0.0202700934417445,0.0315350632998628,0.010887224047454,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.0310520890772768,0,1,0,0,1,"Normal","UN",6,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
26237,1,"Open",0.979099991145158,26237,1,"YES",0.0409065019407545,0.0130967690814883,0.0409065006988764,0.0384551809514134,"YES","YES",0,0.0565796522074935,-6.37139976024628,"NO ","None",1,"NO",0,1,0.0341826045602385,0,1,0,0,1,"Normal","UN",6,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.17779216791915,"Cubic","Natural Gas",0.755861972445861,0.17779216791915,0,0.468009478672986,0.579784122919686
26238,1,"Closed",0.95905673597049,26238,1,"YES",0.0214687863799035,0.0214687855453002,0.0214687870277725,0.0166629873160838,"YES","YES",-0.00647563916866427,0.0296944621767315,-3.34387496113777,"NO ","None",1,"NO",0,1,0.0173295242267859,0,1,0,0,1,"Normal","UN",6,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.167190334283493,"Cubic","Natural Gas",0.610842421542952,0.167190334283493,0,0.468009478672986,0.575225365188963
26238,2,"Closed",0.95905673597049,26238,1,"YES",0.0214687863799035,0.0214687855453002,0.0214687870277725,0.0106429802273854,"YES","YES",-0.00647563916866427,0.0296944621767315,-3.34387496113777,"NO ","None",1,"NO",0,1,0.0174636254871614,0,1,0,0,1,"Normal","UN",6,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.167190334283493,"Cubic","Natural Gas",0.554305382214181,0.167190334283493,0,0.468009478672986,0.575225365188963
26238,3,"Closed",0.95905673597049,26238,1,"YES",0.0214723490658646,0.0214723490320214,0.0214723487792058,0.0152747353422337,"YES","YES",-0.00646813487911367,0.0296874412760672,-3.33999991416931,"NO ","None",1,"NO",0,1,0.0197389730123159,0,1,0,0,1,"Normal","UN",6,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.167190334283493,"Cubic","Natural Gas",0.59794331816391,0.167190334283493,0,0.468009478672986,0.575225365188963
26238,4,"Closed",0.95905673597049,26238,1,"YES",0.0214723490658646,0.0214723490320214,0.0214723487792058,0.0185103738400528,"YES","YES",-0.00646813487911367,0.0296874412760672,-3.33999991416931,"NO ","None",1,"NO",0,1,0.0217092911953606,0,1,0,0,1,"Normal","UN",6,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.167190334283493,"Cubic","Natural Gas",0.639495646327148,0.167190334283493,0,0.468009478672986,0.575225365188963
26238,5,"Closed",0.95905673597049,26238,1,"YES",0.0292189291809475,0.0292189277265011,0.0292189287672142,0.0213444725233913,"YES","YES",-0.0088133184278318,0.0404140385277941,-4.55100014805794,"NO ","None",1,"NO",0,1,0.0313666445730242,0,1,0,0,1,"Normal","UN",6,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.17141746566468,"Cubic","Natural Gas",0.561610520762302,0.17141746566468,0,0.468009478672986,0.577043030596578
26238,6,"Closed",0.95905673597049,26238,1,"YES",0.0292189291809475,0.0292189277265011,0.0292189287672142,0.0300075335266733,"YES","YES",-0.0088133184278318,0.0404140385277941,-4.55100014805794,"NO ","None",1,"NO",0,1,0.0272095249601657,0,1,0,0,1,"Normal","UN",6,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.17141746566468,"Cubic","Natural Gas",0.636036556923415,0.17141746566468,0,0.468009478672986,0.577043030596578
26238,7,"Closed",0.95905673597049,26238,1,"YES",0.0292189291809475,0.0292189277265011,0.0292189287672142,0.018573405260755,"YES","YES",-0.00881138139481475,0.0404159748304434,-4.5499999076128,"NO ","None",1,"NO",0,1,0.0232378994065851,0,1,0,0,1,"Normal","UN",6,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.17141746566468,"Cubic","Natural Gas",0.67369390231947,0.17141746566468,0,0.468009478672986,0.577043030596578
28720,1,"Closed",0.968179243554062,28717,1,"NO ",0.0997719533007963,0.0740365696736336,0.099771951059216,0.115338912020291,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.0988479883600175,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
28721,1,"Open",0.972792403106534,28717,1,"NO ",0.0997719533007963,0.0644736555670474,0.099771951059216,0.0401904587401282,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.110991918639124,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
28722,1,"Closed",0.968179243554062,28717,1,"NO ",0.014253136185828,0.0117721521859532,0.01425313632072,0.0200185099637014,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.0127399613453506,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
28723,1,"Closed",0.976140072156302,28718,1,"NO ",0.00712656809291402,0.00715564181027412,0.00712656816036001,0.00925237543532303,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.00566778034306953,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
28725,1,"Closed",0.970792375947196,28724,1,"YES",0.0419754871546916,0.0419754851221209,0.0419754848875375,0.0427986743517756,"YES","YES",0.0580582916706028,0.058058023608787,-6.53999969363213,"NO ","None",1,"NO",0,1,0.0345987608303243,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.178375220523452,"Cubic","Natural Gas",0.620130457372385,0.178375220523452,0,0.468009478672986,0.580034843992243
28727,1,"Closed",0.975098702311091,28726,1,"NO ",0.0352765120599244,0.0285278010993162,0.0352765122079423,0.0362868844251111,"YES","YES",0.020418197939963,0.0204181036667928,-7.12800025939941,"NO ","None",1,"NO",0,1,0.0281774673559514,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Wind",0,0,0,0,0
28729,1,"Closed",0.97815861704648,28728,1,"YES",0.0431157369621298,0.0431157368964686,0.0431157380869885,0.053320615153354,"YES","YES",0.0596356266742314,0.0596353513296784,-6.71550035476685,"NO ","None",1,"NO",0,1,0.0491408602890762,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.178997149520601,"Cubic","Natural Gas",0.67595370044239,0.178997149520601,0,0.468009478672986,0.580302279802971
28732,1,"Closed",0.98042866639006,28731,1,"NO ",0.00855188171149683,0.00512270142524456,0.0085518814738496,0.00796571182760181,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.00792999805671655,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
28733,1,"Closed",0.98042866639006,28731,1,"NO ",0.00855188171149683,0.00758624578318605,0.0085518814738496,0.0040325703521136,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.00802229537233899,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
28735,1,"Open",0.952146367735873,28731,1,"NO ",0.0153933873525513,0,0.0153933873962883,0.0210946824392336,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.0183636091763799,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
28736,1,"Closed",0.98042866639006,28731,1,"NO ",0.0105473209134413,0.0091949995635955,0.010547320856094,0.00760585196076575,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.00953275016379968,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
28736,2,"Open",0.960818950574381,28731,1,"NO ",0.0105473209134413,0.0083177639245792,0.010547320856094,0.0105764579320236,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.00944877580061203,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
28740,1,"Closed",0.952321668921154,28737,1,"NO ",0.0372576971198121,0.0374096968534382,0.0372576998057174,0.0421053208969781,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.0427716039154178,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
28741,1,"Open",0.977876137479674,28737,1,"NO ",0.0372600731499762,0.037412081041442,0.0372600743066729,0.037374831949607,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.0298120524048284,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
28742,1,"Closed",0.952321668921154,28737,1,"NO ",0.0372600731499762,0.0318217167675413,0.0372600743066729,0.0518766641610014,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.0428264992946409,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
28743,1,"Closed",0.952321668921154,28737,1,"NO ",0.0372576971198121,0.0278282914282649,0.0372576998057174,0.04603431128418,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.0401146156709422,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
28744,1,"Closed",0.952321668921154,28737,1,"NO ",0.0372576971198121,0.0181467074559863,0.0372576998057174,0.0114928195745158,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.0307703864876851,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
28744,2,"Closed",0.952321668921154,28737,1,"NO ",0.0372576971198121,0.027449757865449,0.0372598364318008,0.053165319758859,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.0336750201333506,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
28746,1,"Closed",0.952321668921154,28737,1,"NO ",0.0296607756415086,0.0187120031232778,0.0296607770943897,0.0115978729859626,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.0340067944869213,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
28746,2,"Open",0.952321668921154,28737,1,"NO ",0.0296607756415086,0,0.0296607770943897,0.0213678206828294,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.0235893011824711,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
28747,1,"Closed",0.952321668921154,28737,1,"NO ",0.0296583996113445,0.0225886800220775,0.0296584004695514,0.0258573547463021,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.0273923056007384,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
28747,2,"Closed",0.952321668921154,28737,1,"NO ",0.0296583996113445,0.0257487079662963,0.0296584004695514,0.0181480445316134,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.0261941269252084,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
28748,1,"Open",0.988514405503963,28737,1,"NO ",0.0296583996113445,0.0297793953064576,0.0296584004695514,0.00918043993611706,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.0241480146336941,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
28748,2,"Closed",0.952321668921154,28737,1,"NO ",0.0296583996113445,0.0202306690377864,0.0296584004695514,0.0356548169536861,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.0248041819771227,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
28751,1,"Closed",0.949627619655685,28749,1,"NO ",0.0207620682867372,0.0168307380401964,0.02076206927827,0.0241019598139776,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.0165102436637025,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
28751,2,"Closed",0.949627619655685,28749,1,"NO ",0.0207596922565732,0.0179749712805575,0.0207596926534317,0.0208215441956379,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.0235680089534601,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
28752,1,"Closed",0.949627619655685,28749,1,"NO ",0.0207620682867372,0.0154414441805545,0.02076206927827,0.0125404889801822,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.0165102436637025,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
28753,1,"Closed",0.949627619655685,28749,1,"NO ",0.0207620682867372,0.0208467705145601,0.02076206927827,0.0161176203348014,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.0209291454811006,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
28753,2,"Closed",0.949627619655685,28749,1,"NO ",0.0207620682867372,0.0148049416889885,0.02076206927827,0.0154547533302255,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.0213116575213286,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
28754,1,"Closed",0.949627619655685,28749,1,"NO ",0.0207596922565732,0.0158855247868203,0.0207596926534317,0.0219981395860953,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.0180519800648695,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
28755,1,"Closed",0.959517995811402,28755,1,"NO ",0.0114025089486624,0.00476525502434994,0.0114025086317995,0.00790613136348567,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.012695344525908,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
28755,2,"Closed",0.959517995811402,28755,1,"NO ",0.0114025089486624,0.010991066178849,0.0114025086317995,0.0160521280822764,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.011401996202684,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
28755,3,"Closed",0.959517995811402,28755,1,"NO ",0.0114025089486624,0.00967235217454324,0.0114025086317995,0.0045775487192103,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.0109835135273976,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
28755,4,"Open",0.959517995811402,28755,1,"NO ",0.0114025089486624,0.00811234043086056,0.0114025086317995,0.0137506492087618,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.00910050580719169,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
28757,1,"Closed",0.980650766931463,28756,1,"NO ",0.0356328404645701,0.0287753216120339,0.0356328402708294,0.0477427829125048,"YES","YES",0.0206244425384905,0.0206243473130652,-7.19999969005585,"NO ","None",1,"NO",0,1,0.0322091902691573,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Wind",0,0,0,0,0
28761,1,"Open",0.969120729881411,28758,1,"NO ",0.0950684140097611,0.0592559091694489,0.0950684172308945,0.104723703814132,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.106390003756842,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
28765,1,"Closed",0.965053675045697,28762,1,"YES",0.0950209042807603,0.0950209044239338,0.0950209102207221,0.0617862898931521,"YES","YES",0.131428369791628,0.131427762971716,-14.8000001907349,"NO ","None",1,"NO",0,1,0.081226134887914,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.20730759264058,"Cubic","Natural Gas",0.659288879224638,0.20730759264058,0,0.468009478672986,0.592475473928314
28766,1,"Closed",0.965053675045697,28762,1,"YES",0.0950209042807603,0.0950209044239338,0.0950209102207221,0.0363119435827567,"YES","YES",0.131428369791628,0.131427762971716,-14.8000001907349,"NO ","None",1,"NO",0,1,0.101932767062669,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.20730759264058,"Cubic","Natural Gas",0.659334806686304,0.20730759264058,0,0.468009478672986,0.592475473928314
28767,1,"Open",0.965053675045697,28762,1,"YES",0.0950209042807603,0.0367020749720414,0.0950209102207221,0.107765886804642,"YES","YES",0,0.131427762971716,-14.8000001907349,"NO ","None",1,"NO",0,1,0.107427312377583,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.20730759264058,"Cubic","Natural Gas",0.740898805435073,0.20730759264058,0,0.468009478672986,0.592475473928314
28768,1,"Closed",0.965053675045697,28762,1,"YES",0.0950209042807603,0.0950209044239338,0.0950209102207221,0.126286169719401,"YES","YES",0.131428369791628,0.131427762971716,-14.8000001907349,"NO ","None",1,"NO",0,1,0.0934591344873226,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.20730759264058,"Cubic","Natural Gas",0.668754779587431,0.20730759264058,0,0.468009478672986,0.592475473928314
28769,1,"Closed",0.965053675045697,28762,1,"YES",0.0950185336877363,0.0950185245010249,0.095018531472001,0.0838954862558598,"YES","YES",0.131434822239786,0.131434215390082,-14.8000001907349,"NO ","None",1,"NO",0,1,0.10800538515238,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.20730759264058,"Cubic","Natural Gas",0.606845062288494,0.20730759264058,0,0.468009478672986,0.592475473928314
28770,1,"Closed",0.965053675045697,28762,1,"YES",0.0950209042807603,0.0950209044239338,0.0950209102207221,0.0385137211974976,"YES","YES",0.131428369791628,0.131427762971716,-14.8000001907349,"NO ","None",1,"NO",0,1,0.0853503756495773,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.20730759264058,"Cubic","Natural Gas",0.635345640891006,0.20730759264058,0,0.468009478672986,0.592475473928314
28771,1,"Closed",0.965053675045697,28762,1,"YES",0.0051311288909696,0.00513112871946977,0.00513112877811562,0.00485345774672863,"YES","YES",0.00708783683049098,0.00708780410513245,-0.800000037997961,"NO ","None",1,"NO",0,1,0.00408080173890573,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.158279343871469,"Cubic","Natural Gas",0.582174666979975,0.158279343871469,0,0.468009478672986,0.571393823305509
28778,1,"Closed",0.959554919044409,28773,1,"YES",0.0377708108924443,0.0377708139015613,0.0377708086481517,0.0226359552600988,"YES","YES",0.0522427774827428,0.0522425362718255,-5.88300004601479,"NO ","None",1,"NO",0,1,0.0341620712236303,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.176081886499093,"Cubic","Natural Gas",0.57769081064976,0.176081886499093,0,0.468009478672986,0.579048674440184
28779,1,"Closed",0.959554919044409,28773,1,"YES",0.0377708108924443,0.0377708139015613,0.0377708086481517,0.027166756784457,"YES","YES",0.0522485893032215,0.0522483480654703,-5.88000006973743,"NO ","None",1,"NO",0,1,0.0341281005186932,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.176081886499093,"Cubic","Natural Gas",0.700719457862222,0.176081886499093,0,0.468009478672986,0.579048674440184
28784,1,"Closed",0.942975601823447,28781,1,"YES",0.12314709882041,0.123147106327654,0.123147099170306,0.0373051083812951,"YES","YES",-0.0371449116201596,0.170330385982512,-19.1808000206947,"NO ","None",1,"NO",0,1,0.125045230852042,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.222648357605597,"Cubic","Natural Gas",0.610971686471423,0.222648357605597,0,0.468009478672986,0.59907180813676
28785,1,"Closed",0.942975601823447,28781,1,"YES",0.12314709882041,0.123147106327654,0.123147099170306,0.0603219572021146,"YES","YES",-0.0371449116201596,0.170330385982512,-19.1808000206947,"NO ","None",1,"NO",0,1,0.114736410507257,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.222648357605597,"Cubic","Natural Gas",0.643434719457528,0.222648357605597,0,0.468009478672986,0.59907180813676
28786,1,"Closed",0.942975601823447,28781,1,"YES",0.12314709882041,0.123147106327654,0.123147099170306,0.123183154715765,"YES","YES",-0.0371449116201596,0.170330385982512,-19.1808000206947,"NO ","None",1,"NO",0,1,0.115417009429465,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.222648357605597,"Cubic","Natural Gas",0.602752340922721,0.222648357605597,0,0.468009478672986,0.59907180813676
28787,1,"Closed",0.942975601823447,28781,1,"YES",0.12314709882041,0.123147106327654,0.123147099170306,0.154369445470522,"YES","YES",-0.0371449116201596,0.170330385982512,-19.1808000206947,"NO ","None",1,"NO",0,1,0.113792607808557,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.222648357605597,"Cubic","Natural Gas",0.595767692552553,0.222648357605597,0,0.468009478672986,0.59907180813676
28788,1,"Closed",0.942975601823447,28781,1,"YES",0.12314709882041,0.123147106327654,0.123147099170306,0.0373720267265622,"YES","YES",-0.0371449116201596,0.170330385982512,-19.1808000206947,"NO ","None",1,"NO",0,1,0.101955001961445,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.222648357605597,"Cubic","Natural Gas",0.63918567771314,0.222648357605597,0,0.468009478672986,0.59907180813676
28789,1,"Closed",0.942975601823447,28781,1,"YES",0.12314709882041,0.123147106327654,0.123147099170306,0.0822146316727114,"YES","YES",-0.037143361993746,0.170339677926672,-19.1799998283386,"NO ","None",1,"NO",0,1,0.128844397566563,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.222648357605597,"Cubic","Natural Gas",0.547800049534855,0.222648357605597,0,0.468009478672986,0.59907180813676
28791,1,"Closed",0.977217130719131,28790,1,"YES",0.018315280542503,0.0183152810636068,0.0183152798482331,0.014728101940503,"YES","YES",0.0253328193537062,0.0253327023891632,-2.85270009189844,"NO ","None",1,"NO",0,1,0.0175109535632225,0,1,0,0,1,"Normal","UN",7,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.165470325991189,"Cubic","Natural Gas",0.64630410025347,0.165470325991189,0,0.468009478672986,0.574485800393345
