"BusNum","BusName","BusNomVolt","BusSlack","Bus:B1","BusG:1","BusPUVolt","BusAngle","DCLossMultiplier","AreaNum","ZoneNum","BANumber","OwnerNum","SubNum","Latitude","Longitude"
25994,"MOJAVE 8 1",0.180392156862745,"NO ",0,0,0.945682061901722,-69.6847389618603,1,6,1,1,1,0.319104015191265,35.030855,-118.293188
25995,"MOJAVE 8 2",0.0180392159356011,"NO ",0,0,0.881836865944625,-64.6319458954909,1,6,1,1,1,0.319104015191265,35.030855,-118.293188
25996,"MOJAVE 9 1",0.180392156862745,"NO ",0,0,0.946698653436055,-70.0389753885433,1,6,1,1,1,0.319116508007895,35.075,-118.3158
25997,"MOJAVE 9 2",0.180392156862745,"NO ",0,0,0.946698653436055,-70.0389753885433,1,6,1,1,1,0.319116508007895,35.075,-118.3158
25998,"MC KITTRICK 1 1",0.180392156862745,"NO ",0,0,0.953576163080771,-67.8605101394492,1,6,1,1,1,0.319129000824526,35.319503,-119.661992
25999,"LOS ANGELES 80 1",0.450980392156863,"NO ",0,0,0.936527215488529,-76.2121698784942,1,6,1,1,1,0.319141493641156,33.9986,-118.2219
26000,"LOS ANGELES 80 2",0.180392156862745,"NO ",0,0,0.937825299547142,-79.9350504684675,1,6,1,1,1,0.319141493641156,33.9986,-118.2219
26001,"LOS ANGELES 80 3",0.0287581699346405,"NO ",0,0,0.939440816272349,-81.4116785283498,1,6,1,1,1,0.319141493641156,33.9986,-118.2219
26002,"LOS ANGELES 80 4",0.00130718954248366,"NO ",0,0,0.939440816272349,-81.4116785283498,1,6,1,1,1,0.319141493641156,33.9986,-118.2219
26003,"MOJAVE 10 1",0.180392156862745,"NO ",0,0,0.941756162328839,-69.4150743819297,1,6,1,1,1,0.319153986457787,35.026683,-118.234811
26004,"MOJAVE 10 2",0.0287581699346405,"NO ",0,0,0.92760990892551,-64.0861948901208,1,6,1,1,1,0.319153986457787,35.026683,-118.234811
26005,"OXNARD 12 1",0.450980392156863,"NO ",0,0,0.949940423839334,-73.1048045215959,1,6,1,1,1,0.319166479274417,34.1958,-119.1664
26006,"OXNARD 12 2",0.180392156862745,"NO ",0,0,0.947311675481512,-76.0501718473966,1,6,1,1,1,0.319166479274417,34.1958,-119.1664
26007,"OXNARD 12 3",0.0180392159356011,"NO ",0,0,0.948526883470472,-74.344211749927,1,6,1,1,1,0.319166479274417,34.1958,-119.1664
26008,"OXNARD 12 4",0.00130718954248366,"NO ",0,0,0.948526883470472,-74.344211749927,1,6,1,1,1,0.319166479274417,34.1958,-119.1664
26009,"BAKERSFIELD 29 1",0.180392156862745,"NO ",0,0,0.94287282853204,-70.0501271611581,1,6,1,1,1,0.319178972091048,35.440539,-119.012861
26010,"MOJAVE 11 1",0.450980392156863,"NO ",0,0,0.948842887519062,-70.1083081132142,1,6,1,1,1,0.319191464907678,35.043411,-118.211835
26011,"MOJAVE 11 2",0.180392156862745,"NO ",0,0,0.948283504184874,-69.3516016631748,1,6,1,1,1,0.319191464907678,35.043411,-118.211835
26012,"MOJAVE 11 3",0.0180392159356011,"NO ",0,0,0.925384986595017,-69.3041017120032,1,6,1,1,1,0.319191464907678,35.043411,-118.211835
26013,"BAKERSFIELD 30 1",0.180392156862745,"NO ",0,0,0.944914101768643,-69.6168056547361,1,6,1,1,1,0.319203957724309,35.4837,-119.0298
26014,"REDONDO BEACH 4 1",1,"NO ",0,0,0.941540516234042,-71.5959704548951,1,6,1,1,1,0.319216450540939,33.8504,-118.395
26015,"REDONDO BEACH 4 2",0.450980392156863,"NO ",0,0,0.942376533017522,-75.4098956192357,1,6,1,1,1,0.319216450540939,33.8504,-118.395
26016,"REDONDO BEACH 4 3",0.180392156862745,"NO ",0,0,0.94323725001801,-78.6661892806797,1,6,1,1,1,0.319216450540939,33.8504,-118.395
26017,"REDONDO BEACH 4 4",0.0180392159356011,"NO ",0,0,0.952699031417006,-70.2802223170307,1,6,1,1,1,0.319216450540939,33.8504,-118.395
26018,"REDONDO BEACH 4 5",0.0180392159356011,"NO ",0,0,0.954996125747768,-70.0043280320241,1,6,1,1,1,0.319216450540939,33.8504,-118.395
26019,"REDONDO BEACH 4 6",0.0235294117647059,"NO ",0,0,0.954061512503375,-70.1108421364517,1,6,1,1,1,0.319216450540939,33.8504,-118.395
26020,"REDONDO BEACH 4 7",0.0180392159356011,"NO ",0,0,0.95100790182654,-70.4835668831925,1,6,1,1,1,0.319216450540939,33.8504,-118.395
26021,"REDONDO BEACH 4 8",0.450980392156863,"NO ",0,0,0.940243282433791,-75.6017826043947,1,6,1,1,1,0.319216450540939,33.8504,-118.395
26022,"POMONA 7 1",0.450980392156863,"NO ",0,0,0.9228549036157,-76.8410974119027,1,6,1,1,1,0.319228943357569,34.059444,-117.774167
26023,"POMONA 7 2",0.180392156862745,"NO ",0,0,0.938401875707986,-80.1958223501418,1,6,1,1,1,0.319228943357569,34.059444,-117.774167
26024,"POMONA 7 3",0.450980392156863,"NO ",0,0,0.924785698361514,-76.7356749084768,1,6,1,1,1,0.319228943357569,34.059444,-117.774167
26025,"POMONA 7 4",0.450980392156863,"NO ",0,0,0.9228549036157,-76.8410974119027,1,6,1,1,1,0.319228943357569,34.059444,-117.774167
26026,"LOS ANGELES 81 1",0.180392156862745,"NO ",0,0,0.938664008589991,-79.705488631937,1,6,1,1,1,0.3192414361742,34.0692,-118.4439
26027,"LOS ANGELES 81 2",0.180392156862745,"NO ",0,0,0.938650029438957,-79.7138992824136,1,6,1,1,1,0.3192414361742,34.0692,-118.4439
26028,"LOS ANGELES 81 3",0.180392156862745,"NO ",0,0,0.938664008589991,-79.705488631937,1,6,1,1,1,0.3192414361742,34.0692,-118.4439
26029,"EL SEGUNDO 3 1",0.180392156862745,"NO ",0,0,0.939409451134112,-78.3245255896371,1,6,1,1,1,0.31925392899083,33.9058,-118.4031
26030,"EL SEGUNDO 3 2",0.0180392159356011,"NO ",0,0,0.949532537656639,-77.0749632657053,1,6,1,1,1,0.31925392899083,33.9058,-118.4031
26031,"EL SEGUNDO 3 3",0.0180392159356011,"NO ",0,0,0.949532537590441,-77.0749632530516,1,6,1,1,1,0.31925392899083,33.9058,-118.4031
26032,"EL SEGUNDO 3 4",0.00130718954248366,"NO ",0,0,0.951608368641406,-78.513656673217,1,6,1,1,1,0.31925392899083,33.9058,-118.4031
26033,"EL SEGUNDO 3 5",0.180392156862745,"NO ",0,0,0.939200988927272,-78.4091940613861,1,6,1,1,1,0.31925392899083,33.9058,-118.4031
26034,"BAKERSFIELD 31 1",0.180392156862745,"NO ",0,0,0.944839677942899,-70.2477617687749,1,6,1,1,1,0.319266421807461,35.419181,-118.926643
26035,"OXNARD 13 1",1,"NO ",0,0,0.936470099644021,-70.3495925578888,1,6,1,1,1,0.319278914624091,34.2067,-119.2511
26036,"OXNARD 13 2",0.450980392156863,"NO ",0,0,0.954340889934982,-72.7977755580439,1,6,1,1,1,0.319278914624091,34.2067,-119.2511
26037,"OXNARD 13 3",0.180392156862745,"NO ",0,0,0.961415561746425,-75.9779629352951,1,6,1,1,1,0.319278914624091,34.2067,-119.2511
26038,"OXNARD 13 4",0.0287581699346405,"NO ",0,0,0.941313978051176,-69.6435814868187,1,6,1,1,1,0.319278914624091,34.2067,-119.2511
26039,"OXNARD 13 5",0.0180392159356011,"NO ",0,0,0.940086105013902,-69.8227588982184,1,6,1,1,1,0.319278914624091,34.2067,-119.2511
26040,"OXNARD 13 6",0.0180392159356011,"NO ",0,0,0.943713789658624,-69.4951077462497,1,6,1,1,1,0.319278914624091,34.2067,-119.2511
26041,"WILMINGTON 4 1",0.180392156862745,"NO ",0,0,0.937905615583144,-78.2447130184283,1,6,1,1,1,0.319291407440722,33.7686,-118.2867
26042,"WILMINGTON 4 2",0.0313725490196078,"NO ",0,0,0.934878562105051,-74.6812888385482,1,6,1,1,1,0.319291407440722,33.7686,-118.2867
26043,"WILMINGTON 4 3",0.0235294117647059,"NO ",0,0,0.937905615583144,-78.2447130184283,1,6,1,1,1,0.319291407440722,33.7686,-118.2867
26044,"BURBANK 9 1",0.180392156862745,"NO ",0,0,0.951913456863284,-78.9333948206941,1,6,1,1,1,0.319303900257352,34.1764,-118.3147
26045,"BURBANK 9 2",0.180392156862745,"NO ",0,0,0.951134634812397,-78.9967152741418,1,6,1,1,1,0.319303900257352,34.1764,-118.3147
26046,"MOJAVE 12 1",0.180392156862745,"NO ",0,0,0.950079350480375,-68.7908847096032,1,6,1,1,1,0.319316393073982,35.033725,-118.353422
26047,"MOJAVE 12 2",0.0180392159356011,"NO ",0,0,0.954418380465756,-64.5313814265843,1,6,1,1,1,0.319316393073982,35.033725,-118.353422
26048,"FELLOWS 1 1",1,"NO ",0,0,0.943831670874102,-66.6182737951383,1,6,1,1,1,0.319328885890613,35.2097,-119.585
26049,"FELLOWS 1 2",0.450980392156863,"NO ",0,0,0.946317163679754,-67.9172413473617,1,6,1,1,1,0.319328885890613,35.2097,-119.585
26050,"FELLOWS 1 3",0.180392156862745,"NO ",0,0,0.949785786505707,-68.060119050131,1,6,1,1,1,0.319328885890613,35.2097,-119.585
26051,"FELLOWS 1 4",0.0180392159356011,"NO ",0,0,0.943831670874102,-66.6182737951383,1,6,1,1,1,0.319328885890613,35.2097,-119.585
26052,"FELLOWS 1 5",0.0180392159356011,"NO ",0,0,0.90839122223294,-65.4433615312229,1,6,1,1,1,0.319328885890613,35.2097,-119.585
26053,"FELLOWS 1 6",0.0235294117647059,"NO ",0,0,0.907585121244457,-65.5493666923951,1,6,1,1,1,0.319328885890613,35.2097,-119.585
26054,"BAKERSFIELD 32 1",0.450980392156863,"NO ",0,0,0.945476623215544,-69.3730668030921,1,6,1,1,1,0.319341378707243,35.483736,-119.029856
26055,"BAKERSFIELD 32 2",0.180392156862745,"NO ",0,0,0.945015166928574,-69.5981159764342,1,6,1,1,1,0.319341378707243,35.483736,-119.029856
26056,"BAKERSFIELD 32 3",0.0235294117647059,"NO ",0,0,0.914903785547013,-65.6256394867372,1,6,1,1,1,0.319341378707243,35.483736,-119.029856
26057,"BAKERSFIELD 32 4",0.450980392156863,"NO ",0,0,0.945551089994435,-69.3611342871076,1,6,1,1,1,0.319341378707243,35.483736,-119.029856
26058,"SUN VALLEY 2 1",1,"NO ",0,0,0.934649092332211,-72.2985992310757,1,6,1,1,1,0.319353871523874,34.244991,-118.391327
26059,"SUN VALLEY 2 2",0.450980392156863,"NO ",0,0,0.943103760033064,-74.7241575662206,1,6,1,1,1,0.319353871523874,34.244991,-118.391327
26060,"SUN VALLEY 2 3",0.180392156862745,"NO ",0,0,0.944391937979652,-78.5516299471666,1,6,1,1,1,0.319353871523874,34.244991,-118.391327
26061,"SUN VALLEY 2 4",0.0180392159356011,"NO ",0,0,0.930805848445078,-71.3756129212294,1,6,1,1,1,0.319353871523874,34.244991,-118.391327
26062,"SUN VALLEY 2 5",0.0180392159356011,"NO ",0,0,0.934649092332211,-72.2985992310757,1,6,1,1,1,0.319353871523874,34.244991,-118.391327
26063,"SUN VALLEY 2 6",0.0235294117647059,"NO ",0,0,0.930696017396862,-71.3919360195427,1,6,1,1,1,0.319353871523874,34.244991,-118.391327
26064,"SUN VALLEY 2 7",0.0180392159356011,"NO ",0,0,0.932345131583737,-71.8869701545701,1,6,1,1,1,0.319353871523874,34.244991,-118.391327
26065,"CARSON 8 1",0.180392156862745,"NO ",0,0,0.938473464696489,-78.1751516735885,1,6,1,1,1,0.319366364340504,33.7683,-118.2836
26066,"CARSON 8 2",0.0261437908496732,"NO ",0,0,0.938473464696489,-78.1751516735885,1,6,1,1,1,0.319366364340504,33.7683,-118.2836
26067,"CARSON 8 3",0.0261437908496732,"NO ",0,0,0.938473464696489,-78.1751516735885,1,6,1,1,1,0.319366364340504,33.7683,-118.2836
26068,"CARSON 8 4",0.00130718954248366,"NO ",0,0,0.938473464696489,-78.1751516735885,1,6,1,1,1,0.319366364340504,33.7683,-118.2836
26069,"CARSON 8 5",0.0235294117647059,"NO ",0,0,0.93575227163755,-76.3464999260174,1,6,1,1,1,0.319366364340504,33.7683,-118.2836
26070,"CARSON 8 6",0.180392156862745,"NO ",0,0,0.93846862328807,-78.181405386167,1,6,1,1,1,0.319366364340504,33.7683,-118.2836
26071,"TAFT 2 1",0.450980392156863,"NO ",0,0,0.945839083053267,-68.6098031208538,1,6,1,1,1,0.319378857157135,35.093046,-119.443617
26072,"TAFT 2 2",0.180392156862745,"NO ",0,0,0.946212545747897,-69.6242194111835,1,6,1,1,1,0.319378857157135,35.093046,-119.443617
26073,"TAFT 2 3",0.0180392159356011,"NO ",0,0,0.932770161144488,-67.7688567963412,1,6,1,1,1,0.319378857157135,35.093046,-119.443617
26074,"TAFT 2 4",0.0180392159356011,"NO ",0,0,0.94419292329635,-65.7310690355757,1,6,1,1,1,0.319378857157135,35.093046,-119.443617
26075,"WHITTIER 9 1",0.450980392156863,"NO ",0,0,0.932631653610504,-76.2259529510271,1,6,1,1,1,0.319391349973765,34.0233,-118.0241
26076,"WHITTIER 9 2",0.180392156862745,"NO ",0,0,0.941024901379314,-80.6095628387073,1,6,1,1,1,0.319391349973765,34.0233,-118.0241
26077,"WHITTIER 9 3",0.0180392159356011,"NO ",0,0,0.903878551210191,-75.8857632345518,1,6,1,1,1,0.319391349973765,34.0233,-118.0241
26078,"WHITTIER 9 4",0.0180392159356011,"NO ",0,0,0.90444040179874,-76.2562539935575,1,6,1,1,1,0.319391349973765,34.0233,-118.0241
26079,"WHITTIER 9 5",0.00130718954248366,"NO ",0,0,0.90444040179874,-76.2562539935575,1,6,1,1,1,0.319391349973765,34.0233,-118.0241
26080,"CARSON 9 1",0.180392156862745,"NO ",0,0,0.940576584484987,-78.2925307362117,1,6,1,1,1,0.319403842790396,33.791667,-118.234722
26081,"CARSON 9 2",0.180392156862745,"NO ",0,0,0.939871700221055,-78.3437292640983,1,6,1,1,1,0.319403842790396,33.791667,-118.234722
26082,"CARSON 9 3",0.180392156862745,"NO ",0,0,0.940576584484987,-78.2925307362117,1,6,1,1,1,0.319403842790396,33.791667,-118.234722
26083,"LEBEC 2 1",0.450980392156863,"NO ",0,0,0.940420521511972,-72.8164231306119,1,6,1,1,1,0.319416335607026,34.6853,-118.7881
26084,"LEBEC 2 2",0.180392156862745,"NO ",0,0,0.942715159603288,-74.7638590717537,1,6,1,1,1,0.319416335607026,34.6853,-118.7881
26085,"LEBEC 2 3",0.0235294117647059,"NO ",0,0,0.940420521511972,-72.8164231306119,1,6,1,1,1,0.319416335607026,34.6853,-118.7881
26086,"LEBEC 2 4",0.0235294117647059,"NO ",0,0,0.942800665305883,-72.5521197070958,1,6,1,1,1,0.319416335607026,34.6853,-118.7881
26087,"WELDON 1",0.450980392156863,"NO ",0,0,0.949499601953313,-68.8675897835985,1,6,1,1,1,0.319428828423656,35.347778,-118.186389
26088,"WELDON 2",0.180392156862745,"NO ",0,0,0.950885786556781,-68.6070780091555,1,6,1,1,1,0.319428828423656,35.347778,-118.186389
26089,"WELDON 3",0.0180392159356011,"NO ",0,0,0.898776908334736,-67.0386422559321,1,6,1,1,1,0.319428828423656,35.347778,-118.186389
26090,"DELANO 4 1",0.450980392156863,"NO ",0,0,0.950253365035664,-68.5758417668319,1,6,1,1,1,0.319441321240287,35.7144,-119.2337
26091,"DELANO 4 2",0.180392156862745,"NO ",0,0,0.950568933836782,-69.7636873740381,1,6,1,1,1,0.319441321240287,35.7144,-119.2337
26092,"BORON 3 1",0.180392156862745,"NO ",0,0,0.947410294284806,-71.169801247673,1,6,1,1,1,0.319453814056917,35.020981,-117.566079
26093,"BORON 3 2",0.0180392159356011,"NO ",0,0,0.946743021728056,-66.5968065330883,1,6,1,1,1,0.319453814056917,35.020981,-117.566079
26094,"LONG BEACH 27 1",1,"NO ",0,0,0.940963698545559,-72.6644953648932,1,6,1,1,1,0.319466306873548,33.7688,-118.1009
26095,"LONG BEACH 27 2",0.450980392156863,"NO ",0,0,0.941549802553456,-75.7835332147247,1,6,1,1,1,0.319466306873548,33.7688,-118.1009
26096,"LONG BEACH 27 3",0.180392156862745,"NO ",0,0,0.942440259553927,-78.4293438028443,1,6,1,1,1,0.319466306873548,33.7688,-118.1009
26097,"LONG BEACH 27 4",0.0235294117647059,"NO ",0,0,0.935784599626823,-71.0828729978209,1,6,1,1,1,0.319466306873548,33.7688,-118.1009
26098,"LONG BEACH 27 5",0.0180392159356011,"NO ",0,0,0.934969148615222,-71.1988648326601,1,6,1,1,1,0.319466306873548,33.7688,-118.1009
26099,"LONG BEACH 27 6",0.0180392159356011,"NO ",0,0,0.934498106180841,-71.2560186401144,1,6,1,1,1,0.319466306873548,33.7688,-118.1009
26100,"LONG BEACH 27 7",0.0180392159356011,"NO ",0,0,0.936929517347278,-71.6970695109834,1,6,1,1,1,0.319466306873548,33.7688,-118.1009
26101,"LONG BEACH 27 8",0.0261437908496732,"NO ",0,0,0.939351363713612,-71.3767357143319,1,6,1,1,1,0.319466306873548,33.7688,-118.1009
26102,"LONG BEACH 27 9",0.0180392159356011,"NO ",0,0,0.940963698545559,-72.6644953648932,1,6,1,1,1,0.319466306873548,33.7688,-118.1009
26103,"LONG BEACH 27 10",1,"NO ",0,0,0.939621328939184,-72.4681857755147,1,6,1,1,1,0.319466306873548,33.7688,-118.1009
26104,"NEWHALL 3 1",0.450980392156863,"NO ",0,0,0.941062280602942,-74.1203083387245,1,6,1,1,1,0.319478799690178,34.3801,-118.4999
26105,"NEWHALL 3 2",0.180392156862745,"NO ",0,0,0.939555774167362,-76.5874194044249,1,6,1,1,1,0.319478799690178,34.3801,-118.4999
26106,"NEWHALL 3 3",0.0180392159356011,"NO ",0,0,0.939555774167362,-76.5874194044249,1,6,1,1,1,0.319478799690178,34.3801,-118.4999
26107,"NEWHALL 3 4",0.0180392159356011,"NO ",0,0,0.939555774167362,-76.5874194044249,1,6,1,1,1,0.319478799690178,34.3801,-118.4999
26108,"NEWHALL 3 5",0.00130718954248366,"NO ",0,0,0.939555774167362,-76.5874194044249,1,6,1,1,1,0.319478799690178,34.3801,-118.4999
26109,"BORON 4 1",0.180392156862745,"NO ",0,0,0.949305987214342,-70.119559347783,1,6,1,1,1,0.319491292506809,35.0329,-117.701
26110,"BORON 4 2",0.0180392159356011,"NO ",0,0,0.938491399568298,-64.8476974869047,1,6,1,1,1,0.319491292506809,35.0329,-117.701
26111,"BORON 4 3",0.180392156862745,"NO ",0,0,0.94929209719215,-70.1485190602664,1,6,1,1,1,0.319491292506809,35.0329,-117.701
26112,"MOJAVE 13 1",0.450980392156863,"NO ",0,0,0.949173634574656,-70.0920304307649,1,6,1,1,1,0.319503785323439,35.008611,-118.242222
26113,"MOJAVE 13 2",0.180392156862745,"NO ",0,0,0.947583014396792,-69.3993232171798,1,6,1,1,1,0.319503785323439,35.008611,-118.242222
26114,"MOJAVE 13 3",0.0180392159356011,"NO ",0,0,0.947228570747247,-69.2358389337493,1,6,1,1,1,0.319503785323439,35.008611,-118.242222
26115,"MOJAVE 13 4",0.00130718954248366,"NO ",0,0,0.947228570747247,-69.2358389337493,1,6,1,1,1,0.319503785323439,35.008611,-118.242222
26116,"MOJAVE 13 5",0.0180392159356011,"NO ",0,0,0.958524735033739,-67.340627346423,1,6,1,1,1,0.319503785323439,35.008611,-118.242222
26117,"MOJAVE 13 6",0.0235294117647059,"NO ",0,0,0.954152227215027,-68.9879814668719,1,6,1,1,1,0.319503785323439,35.008611,-118.242222
26118,"MOJAVE 13 7",0.450980392156863,"NO ",0,0,0.948145035954997,-70.2534400340916,1,6,1,1,1,0.319503785323439,35.008611,-118.242222
26119,"MOJAVE 14 1",0.180392156862745,"NO ",0,0,0.945162081293686,-70.7844141773782,1,6,1,1,1,0.319516278140069,35.065,-118.39
26120,"MOJAVE 14 2",0.0180392159356011,"NO ",0,0,0.945162081293686,-70.7844141773782,1,6,1,1,1,0.319516278140069,35.065,-118.39
26121,"MOJAVE 14 3",0.0180392159356011,"NO ",0,0,0.917918308415341,-65.9676409045797,1,6,1,1,1,0.319516278140069,35.065,-118.39
26122,"MOJAVE 14 4",0.0180392159356011,"NO ",0,0,0.919522611625843,-67.5075927157619,1,6,1,1,1,0.319516278140069,35.065,-118.39
26123,"MOJAVE 14 5",0.180392156862745,"NO ",0,0,0.945154336219961,-70.8003683394078,1,6,1,1,1,0.319516278140069,35.065,-118.39
26124,"MOJAVE 14 6",0.180392156862745,"NO ",0,0,0.945162081293686,-70.7844141773782,1,6,1,1,1,0.319516278140069,35.065,-118.39
26125,"BURBANK 10 1",1,"NO ",0,0,0.923439230784741,-73.0306903675901,1,6,1,1,1,0.3195287709567,34.1786,-118.3153
26126,"BURBANK 10 2",0.450980392156863,"NO ",0,0,0.949947283122544,-74.8039400928686,1,6,1,1,1,0.3195287709567,34.1786,-118.3153
26127,"BURBANK 10 3",0.180392156862745,"NO ",0,0,0.95142763758517,-78.9798531398018,1,6,1,1,1,0.3195287709567,34.1786,-118.3153
26128,"BURBANK 10 4",0.0180392159356011,"NO ",0,0,0.923439230784741,-73.0306903675901,1,6,1,1,1,0.3195287709567,34.1786,-118.3153
26129,"BURBANK 10 5",0.0235294117647059,"NO ",0,0,0.930864259217004,-72.1446050817147,1,6,1,1,1,0.3195287709567,34.1786,-118.3153
26130,"AVILA BEACH 1",1,"NO ",0,0,0.938267582933172,-62.0475290404563,1,6,1,1,1,0.31954126377333,35.211536,-120.855542
26131,"AVILA BEACH 2",0.450980392156863,"NO ",0,0,0.944209641929286,-64.3864310414752,1,6,1,1,1,0.31954126377333,35.211536,-120.855542
26132,"AVILA BEACH 3",0.180392156862745,"NO ",0,0,0.945995573987554,-66.8656877883765,1,6,1,1,1,0.31954126377333,35.211536,-120.855542
26133,"AVILA BEACH 4",0.0313725490196078,"NO ",0,0,0.939957982597832,-58.7147883601488,1,6,1,1,1,0.31954126377333,35.211536,-120.855542
26134,"AVILA BEACH 5",0.0180392159356011,"NO ",0,0,0.939909075443732,-58.445912591189,1,6,1,1,1,0.31954126377333,35.211536,-120.855542
26135,"AVILA BEACH 6",1,"NO ",0,0,0.93851224583536,-62.5494431434046,1,6,1,1,1,0.31954126377333,35.211536,-120.855542
26136,"AVILA BEACH 7",0.450980392156863,"NO ",0,0,0.944315637720523,-64.7392293674918,1,6,1,1,1,0.31954126377333,35.211536,-120.855542
26137,"TORRANCE 8 1",0.180392156862745,"NO ",0,0,0.940840909061773,-79.0495466939551,1,6,1,1,1,0.319553756589961,33.85336,-118.33
26138,"TORRANCE 8 2",0.0235294117647059,"NO ",0,0,0.940840909061773,-79.0495466939551,1,6,1,1,1,0.319553756589961,33.85336,-118.33
26139,"TORRANCE 8 3",0.0235294117647059,"NO ",0,0,0.940840909061773,-79.0495466939551,1,6,1,1,1,0.319553756589961,33.85336,-118.33
26140,"TORRANCE 8 4",0.00130718954248366,"NO ",0,0,0.940840909061773,-79.0495466939551,1,6,1,1,1,0.319553756589961,33.85336,-118.33
26141,"TORRANCE 8 5",0.0235294117647059,"NO ",0,0,0.954826883460615,-76.0699423712032,1,6,1,1,1,0.319553756589961,33.85336,-118.33
26142,"SANTA MARGARITA 2 1",1,"NO ",0,0,0.943196491528176,-64.7239309353283,1,6,1,1,1,0.319566249406591,35.405556,-120.068611
26143,"SANTA MARGARITA 2 2",0.450980392156863,"NO ",0,0,0.947388858990902,-65.5807331113766,1,6,1,1,1,0.319566249406591,35.405556,-120.068611
26144,"SANTA MARGARITA 2 3",0.180392156862745,"NO ",0,0,0.949712228541003,-67.0796084100249,1,6,1,1,1,0.319566249406591,35.405556,-120.068611
26145,"SANTA MARGARITA 2 4",0.0180392159356011,"NO ",0,0,0.943196491528176,-64.7239309353283,1,6,1,1,1,0.319566249406591,35.405556,-120.068611
26146,"SANTA MARGARITA 2 5",0.0172549017114577,"NO ",0,0,0.943276382999875,-64.0625830766797,1,6,1,1,1,0.319566249406591,35.405556,-120.068611
26147,"SANTA MARGARITA 2 6",0.0235294117647059,"NO ",0,0,0.943259685030937,-64.1077949114153,1,6,1,1,1,0.319566249406591,35.405556,-120.068611
26148,"SANTA MARGARITA 2 7",0.0235294117647059,"NO ",0,0,0.943262373092609,-64.1589167855996,1,6,1,1,1,0.319566249406591,35.405556,-120.068611
26149,"SANTA MARGARITA 2 8",0.0180392159356011,"NO ",0,0,0.943196491528176,-64.7239309353283,1,6,1,1,1,0.319566249406591,35.405556,-120.068611
26150,"LANCASTER 9 1",0.180392156862745,"NO ",0,0,0.940340058006694,-72.6797791714683,1,6,1,1,1,0.319578742223222,34.7892,-118.5047
26151,"LANCASTER 9 2",0.180392156862745,"NO ",0,0,0.940212207070925,-72.7226781427085,1,6,1,1,1,0.319578742223222,34.7892,-118.5047
26152,"TUPMAN 2 1",1,"NO ",0,0,0.944318517634268,-66.5788517583638,1,6,1,1,1,0.319591235039852,35.280318,-119.470707
26153,"TUPMAN 2 2",0.450980392156863,"NO ",0,0,0.944673968088654,-67.8952879764956,1,6,1,1,1,0.319591235039852,35.280318,-119.470707
26154,"TUPMAN 2 3",0.180392156862745,"NO ",0,0,0.948817642180089,-68.6947527545327,1,6,1,1,1,0.319591235039852,35.280318,-119.470707
26155,"TUPMAN 2 4",0.0180392159356011,"NO ",0,0,0.945653688982789,-69.3565906015036,1,6,1,1,1,0.319591235039852,35.280318,-119.470707
26156,"TUPMAN 2 5",0.00130718954248366,"NO ",0,0,0.945653688982789,-69.3565906015036,1,6,1,1,1,0.319591235039852,35.280318,-119.470707
26157,"TUPMAN 2 6",0.0235294117647059,"NO ",0,0,0.91576220033818,-66.2150371144912,1,6,1,1,1,0.319591235039852,35.280318,-119.470707
26158,"TUPMAN 2 7",0.0180392159356011,"NO ",0,0,0.915765028932858,-65.84250746268,1,6,1,1,1,0.319591235039852,35.280318,-119.470707
26159,"TUPMAN 2 8",0.0261437908496732,"NO ",0,0,0.944318517634268,-66.5788517583638,1,6,1,1,1,0.319591235039852,35.280318,-119.470707
26160,"MC KITTRICK 2 1",1,"NO ",0,0,0.938489551769329,-66.1384200271432,1,6,1,1,1,0.319603727856483,35.2956,-119.5919
26161,"MC KITTRICK 2 2",0.450980392156863,"NO ",0,0,0.943231520964917,-67.2158821269179,1,6,1,1,1,0.319603727856483,35.2956,-119.5919
26162,"MC KITTRICK 2 3",0.180392156862745,"NO ",0,0,0.948983793439771,-67.6188722062818,1,6,1,1,1,0.319603727856483,35.2956,-119.5919
26163,"MC KITTRICK 2 4",0.0180392159356011,"NO ",0,0,0.935607550573654,-64.5604447402943,1,6,1,1,1,0.319603727856483,35.2956,-119.5919
26164,"MC KITTRICK 2 5",0.0180392159356011,"NO ",0,0,0.935910152817138,-64.7382393522586,1,6,1,1,1,0.319603727856483,35.2956,-119.5919
26165,"MC KITTRICK 2 6",0.0180392159356011,"NO ",0,0,0.935813312483732,-64.6775986419324,1,6,1,1,1,0.319603727856483,35.2956,-119.5919
26166,"MC KITTRICK 2 7",0.0235294117647059,"NO ",0,0,0.935653874936484,-64.6055212739281,1,6,1,1,1,0.319603727856483,35.2956,-119.5919
26167,"FELLOWS 2 1",0.450980392156863,"NO ",0,0,0.946547259454617,-67.7109591978981,1,6,1,1,1,0.319616220673113,35.2269,-119.6294
26168,"FELLOWS 2 2",0.180392156862745,"NO ",0,0,0.949232252224078,-68.4091855895712,1,6,1,1,1,0.319616220673113,35.2269,-119.6294
26169,"FELLOWS 2 3",0.0180392159356011,"NO ",0,0,0.949304943345385,-68.4275402667419,1,6,1,1,1,0.319616220673113,35.2269,-119.6294
26170,"FELLOWS 2 4",0.00130718954248366,"NO ",0,0,0.949304943345385,-68.4275402667419,1,6,1,1,1,0.319616220673113,35.2269,-119.6294
